sample,thin_sample,who,value
755,7550,monkeys,0.073184
755,7550,kids,0.016397
755,7550,tsimane,0.001746
755,7550,adults,0.000277
756,7560,monkeys,0.073751
756,7560,kids,0.016513
756,7560,tsimane,0.001683
756,7560,adults,0.000234
757,7570,monkeys,0.091608
757,7570,kids,0.013724
757,7570,tsimane,0.002482
757,7570,adults,0.002757
758,7580,monkeys,0.091997
758,7580,kids,0.014256
758,7580,tsimane,0.002760
758,7580,adults,0.001632
759,7590,monkeys,0.081719
759,7590,kids,0.013811
759,7590,tsimane,0.001293
759,7590,adults,0.000368
760,7600,monkeys,0.073813
760,7600,kids,0.011350
760,7600,tsimane,0.003954
760,7600,adults,0.000248
761,7610,monkeys,0.074493
761,7610,kids,0.012143
761,7610,tsimane,0.003621
761,7610,adults,0.000218
762,7620,monkeys,0.085982
762,7620,kids,0.013922
762,7620,tsimane,0.001061
762,7620,adults,0.000989
763,7630,monkeys,0.082666
763,7630,kids,0.014361
763,7630,tsimane,0.001988
763,7630,adults,0.000744
764,7640,monkeys,0.086842
764,7640,kids,0.014195
764,7640,tsimane,0.002244
764,7640,adults,0.001079
765,7650,monkeys,0.093858
765,7650,kids,0.014944
765,7650,tsimane,0.001524
765,7650,adults,0.001049
766,7660,monkeys,0.093820
766,7660,kids,0.015093
766,7660,tsimane,0.001837
766,7660,adults,0.001367
767,7670,monkeys,0.093820
767,7670,kids,0.015093
767,7670,tsimane,0.001837
767,7670,adults,0.001367
768,7680,monkeys,0.094138
768,7680,kids,0.015221
768,7680,tsimane,0.001972
768,7680,adults,0.001673
769,7690,monkeys,0.092263
769,7690,kids,0.013005
769,7690,tsimane,0.001848
769,7690,adults,0.001680
770,7700,monkeys,0.090955
770,7700,kids,0.012973
770,7700,tsimane,0.001909
770,7700,adults,0.001839
771,7710,monkeys,0.093467
771,7710,kids,0.012575
771,7710,tsimane,0.001683
771,7710,adults,0.001801
772,7720,monkeys,0.095148
772,7720,kids,0.012497
772,7720,tsimane,0.001751
772,7720,adults,0.002135
773,7730,monkeys,0.095148
773,7730,kids,0.012497
773,7730,tsimane,0.001751
773,7730,adults,0.002135
774,7740,monkeys,0.095148
774,7740,kids,0.012497
774,7740,tsimane,0.001751
774,7740,adults,0.002135
775,7750,monkeys,0.095148
775,7750,kids,0.012497
775,7750,tsimane,0.001751
775,7750,adults,0.002135
776,7760,monkeys,0.094600
776,7760,kids,0.012616
776,7760,tsimane,0.001665
776,7760,adults,0.001982
777,7770,monkeys,0.094600
777,7770,kids,0.012616
777,7770,tsimane,0.001665
777,7770,adults,0.001982
778,7780,monkeys,0.094600
778,7780,kids,0.012616
778,7780,tsimane,0.001665
778,7780,adults,0.001982
779,7790,monkeys,0.094600
779,7790,kids,0.012616
779,7790,tsimane,0.001665
779,7790,adults,0.001982
780,7800,monkeys,0.094600
780,7800,kids,0.012616
780,7800,tsimane,0.001665
780,7800,adults,0.001982
781,7810,monkeys,0.094600
781,7810,kids,0.012616
781,7810,tsimane,0.001665
781,7810,adults,0.001982
782,7820,monkeys,0.094600
782,7820,kids,0.012616
782,7820,tsimane,0.001665
782,7820,adults,0.001982
783,7830,monkeys,0.102418
783,7830,kids,0.012486
783,7830,tsimane,0.001390
783,7830,adults,0.002395
784,7840,monkeys,0.103300
784,7840,kids,0.012680
784,7840,tsimane,0.001260
784,7840,adults,0.002192
785,7850,monkeys,0.103300
785,7850,kids,0.012680
785,7850,tsimane,0.001260
785,7850,adults,0.002192
786,7860,monkeys,0.105179
786,7860,kids,0.012377
786,7860,tsimane,0.001415
786,7860,adults,0.001962
787,7870,monkeys,0.107766
787,7870,kids,0.012786
787,7870,tsimane,0.002441
787,7870,adults,0.002263
788,7880,monkeys,0.110639
788,7880,kids,0.012220
788,7880,tsimane,0.002697
788,7880,adults,0.001882
789,7890,monkeys,0.107958
789,7890,kids,0.012031
789,7890,tsimane,0.005100
789,7890,adults,0.001249
790,7900,monkeys,0.107333
790,7900,kids,0.012104
790,7900,tsimane,0.005872
790,7900,adults,0.000839
791,7910,monkeys,0.095642
791,7910,kids,0.010992
791,7910,tsimane,0.000559
791,7910,adults,0.001378
792,7920,monkeys,0.091937
792,7920,kids,0.009777
792,7920,tsimane,0.000633
792,7920,adults,0.000326
793,7930,monkeys,0.091701
793,7930,kids,0.009493
793,7930,tsimane,0.000576
793,7930,adults,0.000355
794,7940,monkeys,0.075239
794,7940,kids,0.010788
794,7940,tsimane,0.000802
794,7940,adults,0.000711
795,7950,monkeys,0.082477
795,7950,kids,0.017650
795,7950,tsimane,0.001835
795,7950,adults,0.000219
796,7960,monkeys,0.088251
796,7960,kids,0.017350
796,7960,tsimane,0.003237
796,7960,adults,0.000205
797,7970,monkeys,0.103645
797,7970,kids,0.019606
797,7970,tsimane,0.002498
797,7970,adults,0.000294
798,7980,monkeys,0.061428
798,7980,kids,0.010337
798,7980,tsimane,0.001933
798,7980,adults,0.001967
799,7990,monkeys,0.099848
799,7990,kids,0.020066
799,7990,tsimane,0.002025
799,7990,adults,0.000139
800,8000,monkeys,0.101724
800,8000,kids,0.020761
800,8000,tsimane,0.001803
800,8000,adults,0.000185
801,8010,monkeys,0.063265
801,8010,kids,0.019974
801,8010,tsimane,0.003341
801,8010,adults,0.002411
802,8020,monkeys,0.064215
802,8020,kids,0.019589
802,8020,tsimane,0.002971
802,8020,adults,0.002370
803,8030,monkeys,0.068826
803,8030,kids,0.018279
803,8030,tsimane,0.002513
803,8030,adults,0.002556
804,8040,monkeys,0.068860
804,8040,kids,0.018415
804,8040,tsimane,0.002398
804,8040,adults,0.002491
805,8050,monkeys,0.068860
805,8050,kids,0.018415
805,8050,tsimane,0.002398
805,8050,adults,0.002491
806,8060,monkeys,0.068860
806,8060,kids,0.018415
806,8060,tsimane,0.002398
806,8060,adults,0.002491
807,8070,monkeys,0.068993
807,8070,kids,0.018096
807,8070,tsimane,0.002447
807,8070,adults,0.002817
808,8080,monkeys,0.068993
808,8080,kids,0.018096
808,8080,tsimane,0.002447
808,8080,adults,0.002817
809,8090,monkeys,0.077347
809,8090,kids,0.017615
809,8090,tsimane,0.001027
809,8090,adults,0.002405
810,8100,monkeys,0.067861
810,8100,kids,0.016287
810,8100,tsimane,0.000482
810,8100,adults,0.000973
811,8110,monkeys,0.070117
811,8110,kids,0.016670
811,8110,tsimane,0.001081
811,8110,adults,0.002483
812,8120,monkeys,0.062403
812,8120,kids,0.018044
812,8120,tsimane,0.000338
812,8120,adults,0.004923
813,8130,monkeys,0.059825
813,8130,kids,0.016539
813,8130,tsimane,0.000602
813,8130,adults,0.003761
814,8140,monkeys,0.071867
814,8140,kids,0.018178
814,8140,tsimane,0.002028
814,8140,adults,0.000089
815,8150,monkeys,0.068073
815,8150,kids,0.016832
815,8150,tsimane,0.003270
815,8150,adults,0.000180
816,8160,monkeys,0.068073
816,8160,kids,0.016832
816,8160,tsimane,0.003270
816,8160,adults,0.000180
817,8170,monkeys,0.068073
817,8170,kids,0.016832
817,8170,tsimane,0.003270
817,8170,adults,0.000180
818,8180,monkeys,0.068073
818,8180,kids,0.016832
818,8180,tsimane,0.003270
818,8180,adults,0.000180
819,8190,monkeys,0.070233
819,8190,kids,0.017209
819,8190,tsimane,0.004140
819,8190,adults,0.000193
820,8200,monkeys,0.068202
820,8200,kids,0.017798
820,8200,tsimane,0.003215
820,8200,adults,0.000220
821,8210,monkeys,0.089248
821,8210,kids,0.013069
821,8210,tsimane,0.000516
821,8210,adults,0.000307
822,8220,monkeys,0.085799
822,8220,kids,0.012898
822,8220,tsimane,0.000522
822,8220,adults,0.000337
823,8230,monkeys,0.079164
823,8230,kids,0.015040
823,8230,tsimane,0.001028
823,8230,adults,0.000191
824,8240,monkeys,0.075245
824,8240,kids,0.016447
824,8240,tsimane,0.001419
824,8240,adults,0.000355
825,8250,monkeys,0.084542
825,8250,kids,0.014051
825,8250,tsimane,0.001667
825,8250,adults,0.000526
826,8260,monkeys,0.084771
826,8260,kids,0.014171
826,8260,tsimane,0.001546
826,8260,adults,0.000565
827,8270,monkeys,0.078326
827,8270,kids,0.016938
827,8270,tsimane,0.003319
827,8270,adults,0.001463
828,8280,monkeys,0.079853
828,8280,kids,0.017717
828,8280,tsimane,0.003659
828,8280,adults,0.001652
829,8290,monkeys,0.080483
829,8290,kids,0.012181
829,8290,tsimane,0.002612
829,8290,adults,0.000056
830,8300,monkeys,0.073725
830,8300,kids,0.012532
830,8300,tsimane,0.002041
830,8300,adults,0.000020
831,8310,monkeys,0.090720
831,8310,kids,0.008525
831,8310,tsimane,0.002115
831,8310,adults,0.003053
832,8320,monkeys,0.091725
832,8320,kids,0.009448
832,8320,tsimane,0.003100
832,8320,adults,0.003494
833,8330,monkeys,0.088702
833,8330,kids,0.009812
833,8330,tsimane,0.003654
833,8330,adults,0.004281
834,8340,monkeys,0.091008
834,8340,kids,0.009720
834,8340,tsimane,0.003190
834,8340,adults,0.003904
835,8350,monkeys,0.092412
835,8350,kids,0.009470
835,8350,tsimane,0.002766
835,8350,adults,0.005553
836,8360,monkeys,0.090955
836,8360,kids,0.009670
836,8360,tsimane,0.002947
836,8360,adults,0.004203
837,8370,monkeys,0.090903
837,8370,kids,0.009702
837,8370,tsimane,0.003150
837,8370,adults,0.003994
838,8380,monkeys,0.064876
838,8380,kids,0.010030
838,8380,tsimane,0.001780
838,8380,adults,0.000088
839,8390,monkeys,0.110530
839,8390,kids,0.013929
839,8390,tsimane,0.002264
839,8390,adults,0.003655
840,8400,monkeys,0.089426
840,8400,kids,0.014645
840,8400,tsimane,0.000797
840,8400,adults,0.001204
841,8410,monkeys,0.106186
841,8410,kids,0.016512
841,8410,tsimane,0.000377
841,8410,adults,0.000028
842,8420,monkeys,0.081033
842,8420,kids,0.017755
842,8420,tsimane,0.000855
842,8420,adults,0.000215
843,8430,monkeys,0.088059
843,8430,kids,0.017573
843,8430,tsimane,0.000827
843,8430,adults,0.001533
844,8440,monkeys,0.094492
844,8440,kids,0.016874
844,8440,tsimane,0.000903
844,8440,adults,0.001533
845,8450,monkeys,0.097403
845,8450,kids,0.017683
845,8450,tsimane,0.000805
845,8450,adults,0.003090
846,8460,monkeys,0.089256
846,8460,kids,0.021042
846,8460,tsimane,0.003262
846,8460,adults,0.000322
847,8470,monkeys,0.093696
847,8470,kids,0.019227
847,8470,tsimane,0.003659
847,8470,adults,0.000231
848,8480,monkeys,0.094331
848,8480,kids,0.018990
848,8480,tsimane,0.004616
848,8480,adults,0.000171
849,8490,monkeys,0.094338
849,8490,kids,0.019235
849,8490,tsimane,0.004815
849,8490,adults,0.000160
850,8500,monkeys,0.104544
850,8500,kids,0.020773
850,8500,tsimane,0.002220
850,8500,adults,0.000285
851,8510,monkeys,0.098352
851,8510,kids,0.023888
851,8510,tsimane,0.000996
851,8510,adults,0.000411
852,8520,monkeys,0.078896
852,8520,kids,0.016134
852,8520,tsimane,0.004288
852,8520,adults,0.001570
853,8530,monkeys,0.079989
853,8530,kids,0.016288
853,8530,tsimane,0.004373
853,8530,adults,0.001547
854,8540,monkeys,0.079240
854,8540,kids,0.016017
854,8540,tsimane,0.004143
854,8540,adults,0.001680
855,8550,monkeys,0.077779
855,8550,kids,0.016550
855,8550,tsimane,0.000775
855,8550,adults,0.000051
856,8560,monkeys,0.074729
856,8560,kids,0.015469
856,8560,tsimane,0.000413
856,8560,adults,0.000026
857,8570,monkeys,0.080013
857,8570,kids,0.010823
857,8570,tsimane,0.005559
857,8570,adults,0.003287
858,8580,monkeys,0.083434
858,8580,kids,0.010007
858,8580,tsimane,0.002403
858,8580,adults,0.001533
859,8590,monkeys,0.081384
859,8590,kids,0.009117
859,8590,tsimane,0.001511
859,8590,adults,0.002892
860,8600,monkeys,0.083009
860,8600,kids,0.021754
860,8600,tsimane,0.001402
860,8600,adults,0.000133
861,8610,monkeys,0.083457
861,8610,kids,0.020600
861,8610,tsimane,0.001220
861,8610,adults,0.000210
862,8620,monkeys,0.091287
862,8620,kids,0.025563
862,8620,tsimane,0.000752
862,8620,adults,0.000344
863,8630,monkeys,0.078290
863,8630,kids,0.022082
863,8630,tsimane,0.001049
863,8630,adults,0.000188
864,8640,monkeys,0.071790
864,8640,kids,0.019614
864,8640,tsimane,0.005764
864,8640,adults,0.001192
865,8650,monkeys,0.071674
865,8650,kids,0.019942
865,8650,tsimane,0.005311
865,8650,adults,0.001787
866,8660,monkeys,0.072240
866,8660,kids,0.019825
866,8660,tsimane,0.005478
866,8660,adults,0.001596
867,8670,monkeys,0.093151
867,8670,kids,0.011832
867,8670,tsimane,0.000316
867,8670,adults,0.000343
868,8680,monkeys,0.094079
868,8680,kids,0.011720
868,8680,tsimane,0.000268
868,8680,adults,0.000314
869,8690,monkeys,0.068115
869,8690,kids,0.009902
869,8690,tsimane,0.002801
869,8690,adults,0.001339
870,8700,monkeys,0.064120
870,8700,kids,0.009561
870,8700,tsimane,0.003028
870,8700,adults,0.001236
871,8710,monkeys,0.062514
871,8710,kids,0.009881
871,8710,tsimane,0.003064
871,8710,adults,0.001575
872,8720,monkeys,0.085145
872,8720,kids,0.010959
872,8720,tsimane,0.002958
872,8720,adults,0.000756
873,8730,monkeys,0.084647
873,8730,kids,0.011241
873,8730,tsimane,0.002384
873,8730,adults,0.000645
874,8740,monkeys,0.061092
874,8740,kids,0.018812
874,8740,tsimane,0.004404
874,8740,adults,0.000465
875,8750,monkeys,0.056498
875,8750,kids,0.020743
875,8750,tsimane,0.007256
875,8750,adults,0.000629
876,8760,monkeys,0.059939
876,8760,kids,0.016659
876,8760,tsimane,0.001685
876,8760,adults,0.000516
877,8770,monkeys,0.062413
877,8770,kids,0.020587
877,8770,tsimane,0.001091
877,8770,adults,0.001325
878,8780,monkeys,0.067910
878,8780,kids,0.018969
878,8780,tsimane,0.001470
878,8780,adults,0.004759
879,8790,monkeys,0.073503
879,8790,kids,0.021919
879,8790,tsimane,0.001165
879,8790,adults,0.000272
880,8800,monkeys,0.073863
880,8800,kids,0.022178
880,8800,tsimane,0.001047
880,8800,adults,0.000247
881,8810,monkeys,0.077078
881,8810,kids,0.019065
881,8810,tsimane,0.000947
881,8810,adults,0.000241
882,8820,monkeys,0.080781
882,8820,kids,0.021111
882,8820,tsimane,0.001156
882,8820,adults,0.000136
883,8830,monkeys,0.082722
883,8830,kids,0.021417
883,8830,tsimane,0.000909
883,8830,adults,0.000501
884,8840,monkeys,0.083048
884,8840,kids,0.021206
884,8840,tsimane,0.000801
884,8840,adults,0.000563
885,8850,monkeys,0.088190
885,8850,kids,0.023309
885,8850,tsimane,0.002613
885,8850,adults,0.002154
886,8860,monkeys,0.076049
886,8860,kids,0.019226
886,8860,tsimane,0.004482
886,8860,adults,0.000504
887,8870,monkeys,0.083848
887,8870,kids,0.013301
887,8870,tsimane,0.002857
887,8870,adults,0.002728
888,8880,monkeys,0.083693
888,8880,kids,0.013036
888,8880,tsimane,0.003049
888,8880,adults,0.001764
889,8890,monkeys,0.085985
889,8890,kids,0.012466
889,8890,tsimane,0.001525
889,8890,adults,0.003409
890,8900,monkeys,0.085213
890,8900,kids,0.012513
890,8900,tsimane,0.001436
890,8900,adults,0.003613
891,8910,monkeys,0.085973
891,8910,kids,0.013172
891,8910,tsimane,0.001231
891,8910,adults,0.002527
892,8920,monkeys,0.077453
892,8920,kids,0.016627
892,8920,tsimane,0.002384
892,8920,adults,0.000033
893,8930,monkeys,0.075957
893,8930,kids,0.016259
893,8930,tsimane,0.002258
893,8930,adults,0.000030
894,8940,monkeys,0.075957
894,8940,kids,0.016259
894,8940,tsimane,0.002258
894,8940,adults,0.000030
895,8950,monkeys,0.074592
895,8950,kids,0.016833
895,8950,tsimane,0.002867
895,8950,adults,0.000034
896,8960,monkeys,0.076727
896,8960,kids,0.017667
896,8960,tsimane,0.002450
896,8960,adults,0.000045
897,8970,monkeys,0.078017
897,8970,kids,0.018257
897,8970,tsimane,0.002020
897,8970,adults,0.000065
898,8980,monkeys,0.076586
898,8980,kids,0.019231
898,8980,tsimane,0.002046
898,8980,adults,0.000069
899,8990,monkeys,0.081602
899,8990,kids,0.018392
899,8990,tsimane,0.001414
899,8990,adults,0.000039
900,9000,monkeys,0.073482
900,9000,kids,0.019487
900,9000,tsimane,0.002321
900,9000,adults,0.000235
901,9010,monkeys,0.075399
901,9010,kids,0.019455
901,9010,tsimane,0.002104
901,9010,adults,0.000157
902,9020,monkeys,0.091007
902,9020,kids,0.015500
902,9020,tsimane,0.001106
902,9020,adults,0.000094
903,9030,monkeys,0.089723
903,9030,kids,0.015375
903,9030,tsimane,0.001030
903,9030,adults,0.000104
904,9040,monkeys,0.068465
904,9040,kids,0.012776
904,9040,tsimane,0.000441
904,9040,adults,0.000576
905,9050,monkeys,0.072745
905,9050,kids,0.017912
905,9050,tsimane,0.001708
905,9050,adults,0.000902
906,9060,monkeys,0.077227
906,9060,kids,0.019150
906,9060,tsimane,0.002202
906,9060,adults,0.000662
907,9070,monkeys,0.083606
907,9070,kids,0.017437
907,9070,tsimane,0.001910
907,9070,adults,0.000567
908,9080,monkeys,0.069632
908,9080,kids,0.013315
908,9080,tsimane,0.001708
908,9080,adults,0.001404
909,9090,monkeys,0.090678
909,9090,kids,0.017898
909,9090,tsimane,0.002447
909,9090,adults,0.000545
910,9100,monkeys,0.091707
910,9100,kids,0.019308
910,9100,tsimane,0.003105
910,9100,adults,0.001024
911,9110,monkeys,0.088767
911,9110,kids,0.018383
911,9110,tsimane,0.002955
911,9110,adults,0.000880
912,9120,monkeys,0.092799
912,9120,kids,0.018106
912,9120,tsimane,0.004227
912,9120,adults,0.000638
913,9130,monkeys,0.086529
913,9130,kids,0.018643
913,9130,tsimane,0.002072
913,9130,adults,0.002889
914,9140,monkeys,0.084922
914,9140,kids,0.017591
914,9140,tsimane,0.001837
914,9140,adults,0.002237
915,9150,monkeys,0.080737
915,9150,kids,0.019156
915,9150,tsimane,0.002185
915,9150,adults,0.000644
916,9160,monkeys,0.086148
916,9160,kids,0.019355
916,9160,tsimane,0.002863
916,9160,adults,0.000383
917,9170,monkeys,0.087440
917,9170,kids,0.014890
917,9170,tsimane,0.003459
917,9170,adults,0.000193
918,9180,monkeys,0.089865
918,9180,kids,0.015947
918,9180,tsimane,0.001652
918,9180,adults,0.003235
919,9190,monkeys,0.089633
919,9190,kids,0.016080
919,9190,tsimane,0.001946
919,9190,adults,0.003043
920,9200,monkeys,0.088373
920,9200,kids,0.016011
920,9200,tsimane,0.001860
920,9200,adults,0.002834
921,9210,monkeys,0.089395
921,9210,kids,0.016268
921,9210,tsimane,0.001719
921,9210,adults,0.002598
922,9220,monkeys,0.094677
922,9220,kids,0.015161
922,9220,tsimane,0.004572
922,9220,adults,0.001251
923,9230,monkeys,0.068148
923,9230,kids,0.014299
923,9230,tsimane,0.001362
923,9230,adults,0.000205
924,9240,monkeys,0.091129
924,9240,kids,0.013728
924,9240,tsimane,0.003957
924,9240,adults,0.001103
925,9250,monkeys,0.088945
925,9250,kids,0.013288
925,9250,tsimane,0.004183
925,9250,adults,0.001212
926,9260,monkeys,0.079085
926,9260,kids,0.017774
926,9260,tsimane,0.002456
926,9260,adults,0.001100
927,9270,monkeys,0.084723
927,9270,kids,0.015747
927,9270,tsimane,0.001310
927,9270,adults,0.000150
928,9280,monkeys,0.085313
928,9280,kids,0.016361
928,9280,tsimane,0.001250
928,9280,adults,0.000093
929,9290,monkeys,0.078973
929,9290,kids,0.018302
929,9290,tsimane,0.000350
929,9290,adults,0.000050
930,9300,monkeys,0.081823
930,9300,kids,0.016663
930,9300,tsimane,0.000387
930,9300,adults,0.000052
931,9310,monkeys,0.061928
931,9310,kids,0.019816
931,9310,tsimane,0.000242
931,9310,adults,0.000128
932,9320,monkeys,0.067559
932,9320,kids,0.019183
932,9320,tsimane,0.000826
932,9320,adults,0.000433
933,9330,monkeys,0.071021
933,9330,kids,0.014929
933,9330,tsimane,0.001290
933,9330,adults,0.000155
934,9340,monkeys,0.070541
934,9340,kids,0.012039
934,9340,tsimane,0.000986
934,9340,adults,0.000478
935,9350,monkeys,0.083170
935,9350,kids,0.012321
935,9350,tsimane,0.001105
935,9350,adults,0.000181
936,9360,monkeys,0.089359
936,9360,kids,0.008453
936,9360,tsimane,0.000296
936,9360,adults,0.000801
937,9370,monkeys,0.089485
937,9370,kids,0.008331
937,9370,tsimane,0.000414
937,9370,adults,0.000779
938,9380,monkeys,0.090780
938,9380,kids,0.009316
938,9380,tsimane,0.001354
938,9380,adults,0.000546
939,9390,monkeys,0.088528
939,9390,kids,0.007780
939,9390,tsimane,0.002305
939,9390,adults,0.000200
940,9400,monkeys,0.095099
940,9400,kids,0.008476
940,9400,tsimane,0.001889
940,9400,adults,0.000315
941,9410,monkeys,0.098199
941,9410,kids,0.008496
941,9410,tsimane,0.002353
941,9410,adults,0.000614
942,9420,monkeys,0.077949
942,9420,kids,0.010107
942,9420,tsimane,0.003454
942,9420,adults,0.000776
943,9430,monkeys,0.077413
943,9430,kids,0.010299
943,9430,tsimane,0.003610
943,9430,adults,0.001132
944,9440,monkeys,0.078115
944,9440,kids,0.010366
944,9440,tsimane,0.003861
944,9440,adults,0.001417
945,9450,monkeys,0.109243
945,9450,kids,0.009469
945,9450,tsimane,0.002144
945,9450,adults,0.000524
946,9460,monkeys,0.106545
946,9460,kids,0.011295
946,9460,tsimane,0.002338
946,9460,adults,0.000334
947,9470,monkeys,0.105963
947,9470,kids,0.011366
947,9470,tsimane,0.002588
947,9470,adults,0.000317
948,9480,monkeys,0.105566
948,9480,kids,0.010964
948,9480,tsimane,0.004624
948,9480,adults,0.000300
949,9490,monkeys,0.084055
949,9490,kids,0.011405
949,9490,tsimane,0.009000
949,9490,adults,0.001554
950,9500,monkeys,0.084887
950,9500,kids,0.010483
950,9500,tsimane,0.004428
950,9500,adults,0.002334
951,9510,monkeys,0.086579
951,9510,kids,0.012058
951,9510,tsimane,0.003252
951,9510,adults,0.000205
952,9520,monkeys,0.064754
952,9520,kids,0.011596
952,9520,tsimane,0.003335
952,9520,adults,0.001487
953,9530,monkeys,0.066190
953,9530,kids,0.012433
953,9530,tsimane,0.002644
953,9530,adults,0.001658
954,9540,monkeys,0.086390
954,9540,kids,0.019393
954,9540,tsimane,0.001599
954,9540,adults,0.000740
955,9550,monkeys,0.067816
955,9550,kids,0.019354
955,9550,tsimane,0.002088
955,9550,adults,0.000267
956,9560,monkeys,0.084474
956,9560,kids,0.020606
956,9560,tsimane,0.001074
956,9560,adults,0.001501
957,9570,monkeys,0.084033
957,9570,kids,0.020210
957,9570,tsimane,0.001194
957,9570,adults,0.001152
958,9580,monkeys,0.086691
958,9580,kids,0.020796
958,9580,tsimane,0.001870
958,9580,adults,0.000620
959,9590,monkeys,0.087706
959,9590,kids,0.021781
959,9590,tsimane,0.002492
959,9590,adults,0.000137
960,9600,monkeys,0.084820
960,9600,kids,0.021326
960,9600,tsimane,0.001520
960,9600,adults,0.000275
961,9610,monkeys,0.085907
961,9610,kids,0.021389
961,9610,tsimane,0.001401
961,9610,adults,0.000218
962,9620,monkeys,0.088177
962,9620,kids,0.021405
962,9620,tsimane,0.001416
962,9620,adults,0.000245
963,9630,monkeys,0.084588
963,9630,kids,0.020929
963,9630,tsimane,0.001241
963,9630,adults,0.000236
964,9640,monkeys,0.079277
964,9640,kids,0.019172
964,9640,tsimane,0.006289
964,9640,adults,0.000131
965,9650,monkeys,0.075747
965,9650,kids,0.011818
965,9650,tsimane,0.000350
965,9650,adults,0.000537
966,9660,monkeys,0.075373
966,9660,kids,0.012184
966,9660,tsimane,0.000417
966,9660,adults,0.000484
967,9670,monkeys,0.088418
967,9670,kids,0.012243
967,9670,tsimane,0.000387
967,9670,adults,0.000694
968,9680,monkeys,0.066755
968,9680,kids,0.016971
968,9680,tsimane,0.003713
968,9680,adults,0.001505
969,9690,monkeys,0.076827
969,9690,kids,0.013094
969,9690,tsimane,0.004231
969,9690,adults,0.000915
970,9700,monkeys,0.095125
970,9700,kids,0.018181
970,9700,tsimane,0.001170
970,9700,adults,0.001006
971,9710,monkeys,0.106098
971,9710,kids,0.024139
971,9710,tsimane,0.000869
971,9710,adults,0.000068
972,9720,monkeys,0.112506
972,9720,kids,0.018922
972,9720,tsimane,0.000865
972,9720,adults,0.000603
973,9730,monkeys,0.084379
973,9730,kids,0.016738
973,9730,tsimane,0.003933
973,9730,adults,0.000026
974,9740,monkeys,0.084752
974,9740,kids,0.016092
974,9740,tsimane,0.003156
974,9740,adults,0.000012
975,9750,monkeys,0.068093
975,9750,kids,0.016994
975,9750,tsimane,0.003256
975,9750,adults,0.000009
976,9760,monkeys,0.070160
976,9760,kids,0.016710
976,9760,tsimane,0.002037
976,9760,adults,0.000011
977,9770,monkeys,0.081973
977,9770,kids,0.017040
977,9770,tsimane,0.003133
977,9770,adults,0.000002
978,9780,monkeys,0.089351
978,9780,kids,0.017335
978,9780,tsimane,0.003084
978,9780,adults,0.000002
979,9790,monkeys,0.093150
979,9790,kids,0.017595
979,9790,tsimane,0.002685
979,9790,adults,0.000002
980,9800,monkeys,0.086900
980,9800,kids,0.017907
980,9800,tsimane,0.002896
980,9800,adults,0.000002
981,9810,monkeys,0.081365
981,9810,kids,0.017925
981,9810,tsimane,0.003060
981,9810,adults,0.000002
982,9820,monkeys,0.085067
982,9820,kids,0.019173
982,9820,tsimane,0.002641
982,9820,adults,0.000002
983,9830,monkeys,0.086047
983,9830,kids,0.018224
983,9830,tsimane,0.001634
983,9830,adults,0.000002
984,9840,monkeys,0.086047
984,9840,kids,0.018224
984,9840,tsimane,0.001634
984,9840,adults,0.000002
985,9850,monkeys,0.086443
985,9850,kids,0.019763
985,9850,tsimane,0.002486
985,9850,adults,0.000075
986,9860,monkeys,0.088568
986,9860,kids,0.017503
986,9860,tsimane,0.003214
986,9860,adults,0.000269
987,9870,monkeys,0.086340
987,9870,kids,0.016735
987,9870,tsimane,0.002597
987,9870,adults,0.000306
988,9880,monkeys,0.084312
988,9880,kids,0.015920
988,9880,tsimane,0.001638
988,9880,adults,0.000236
989,9890,monkeys,0.092055
989,9890,kids,0.014206
989,9890,tsimane,0.000545
989,9890,adults,0.002314
990,9900,monkeys,0.092819
990,9900,kids,0.015997
990,9900,tsimane,0.000508
990,9900,adults,0.001650
991,9910,monkeys,0.102800
991,9910,kids,0.010258
991,9910,tsimane,0.000522
991,9910,adults,0.000086
992,9920,monkeys,0.086847
992,9920,kids,0.009910
992,9920,tsimane,0.000389
992,9920,adults,0.000048
993,9930,monkeys,0.085116
993,9930,kids,0.009777
993,9930,tsimane,0.000432
993,9930,adults,0.000040
994,9940,monkeys,0.085797
994,9940,kids,0.009806
994,9940,tsimane,0.000437
994,9940,adults,0.000039
995,9950,monkeys,0.078723
995,9950,kids,0.009253
995,9950,tsimane,0.000398
995,9950,adults,0.000079
996,9960,monkeys,0.091204
996,9960,kids,0.012497
996,9960,tsimane,0.000294
996,9960,adults,0.000037
997,9970,monkeys,0.094811
997,9970,kids,0.012511
997,9970,tsimane,0.000433
997,9970,adults,0.000030
998,9980,monkeys,0.089830
998,9980,kids,0.011954
998,9980,tsimane,0.000401
998,9980,adults,0.000034
999,9990,monkeys,0.089501
999,9990,kids,0.012399
999,9990,tsimane,0.000464
999,9990,adults,0.000022
