sample,thin_sample,who,part,which,value
7450,7450,monkeys,0,OOMC,0.116969
7450,7450,monkeys,0,OMCO,0.159875
7450,7450,monkeys,0,OOCM,0.231652
7450,7450,monkeys,0,OCOM,0.217535
7450,7450,monkeys,0,OMOC,0.143944
7450,7450,monkeys,0,OCCO,0.022697
7450,7450,monkeys,0,CCOO,0.069716
7450,7450,monkeys,0,COCO,0.012203
7450,7450,monkeys,0,COOM,0.025410
7450,7450,kids,1,OOMC,0.213916
7450,7450,kids,1,OMCO,0.101305
7450,7450,kids,1,OOCM,0.226835
7450,7450,kids,1,OCOM,0.081191
7450,7450,kids,1,OMOC,0.091049
7450,7450,kids,1,OCCO,0.062062
7450,7450,kids,1,CCOO,0.041710
7450,7450,kids,1,COCO,0.104980
7450,7450,kids,1,COOM,0.076952
7450,7450,tsimane,2,OOMC,0.360751
7450,7450,tsimane,2,OMCO,0.035372
7450,7450,tsimane,2,OOCM,0.422311
7450,7450,tsimane,2,OCOM,0.049579
7450,7450,tsimane,2,OMOC,0.027315
7450,7450,tsimane,2,OCCO,0.020851
7450,7450,tsimane,2,CCOO,0.021336
7450,7450,tsimane,2,COCO,0.022908
7450,7450,tsimane,2,COOM,0.039577
7450,7450,adults,3,OOMC,0.694424
7450,7450,adults,3,OMCO,0.090320
7450,7450,adults,3,OOCM,0.030986
7450,7450,adults,3,OCOM,0.030498
7450,7450,adults,3,OMOC,0.025420
7450,7450,adults,3,OCCO,0.022403
7450,7450,adults,3,CCOO,0.040878
7450,7450,adults,3,COCO,0.021853
7450,7450,adults,3,COOM,0.043218
7500,7500,monkeys,0,OOMC,0.204972
7500,7500,monkeys,0,OMCO,0.075446
7500,7500,monkeys,0,OOCM,0.147252
7500,7500,monkeys,0,OCOM,0.165776
7500,7500,monkeys,0,OMOC,0.130647
7500,7500,monkeys,0,OCCO,0.071645
7500,7500,monkeys,0,CCOO,0.061253
7500,7500,monkeys,0,COCO,0.041116
7500,7500,monkeys,0,COOM,0.101892
7500,7500,kids,1,OOMC,0.322627
7500,7500,kids,1,OMCO,0.086825
7500,7500,kids,1,OOCM,0.239908
7500,7500,kids,1,OCOM,0.065338
7500,7500,kids,1,OMOC,0.081367
7500,7500,kids,1,OCCO,0.039951
7500,7500,kids,1,CCOO,0.047255
7500,7500,kids,1,COCO,0.062814
7500,7500,kids,1,COOM,0.053915
7500,7500,tsimane,2,OOMC,0.295240
7500,7500,tsimane,2,OMCO,0.023775
7500,7500,tsimane,2,OOCM,0.449856
7500,7500,tsimane,2,OCOM,0.102099
7500,7500,tsimane,2,OMOC,0.025765
7500,7500,tsimane,2,OCCO,0.029970
7500,7500,tsimane,2,CCOO,0.020419
7500,7500,tsimane,2,COCO,0.029426
7500,7500,tsimane,2,COOM,0.023451
7500,7500,adults,3,OOMC,0.853760
7500,7500,adults,3,OMCO,0.015776
7500,7500,adults,3,OOCM,0.024564
7500,7500,adults,3,OCOM,0.028050
7500,7500,adults,3,OMOC,0.023670
7500,7500,adults,3,OCCO,0.017204
7500,7500,adults,3,CCOO,0.011896
7500,7500,adults,3,COCO,0.015549
7500,7500,adults,3,COOM,0.009531
7550,7550,monkeys,0,OOMC,0.137682
7550,7550,monkeys,0,OMCO,0.079295
7550,7550,monkeys,0,OOCM,0.226299
7550,7550,monkeys,0,OCOM,0.080923
7550,7550,monkeys,0,OMOC,0.120342
7550,7550,monkeys,0,OCCO,0.194314
7550,7550,monkeys,0,CCOO,0.011515
7550,7550,monkeys,0,COCO,0.039053
7550,7550,monkeys,0,COOM,0.110576
7550,7550,kids,1,OOMC,0.268014
7550,7550,kids,1,OMCO,0.058892
7550,7550,kids,1,OOCM,0.182529
7550,7550,kids,1,OCOM,0.090991
7550,7550,kids,1,OMOC,0.119188
7550,7550,kids,1,OCCO,0.035400
7550,7550,kids,1,CCOO,0.066677
7550,7550,kids,1,COCO,0.086329
7550,7550,kids,1,COOM,0.091980
7550,7550,tsimane,2,OOMC,0.458829
7550,7550,tsimane,2,OMCO,0.046063
7550,7550,tsimane,2,OOCM,0.238306
7550,7550,tsimane,2,OCOM,0.063775
7550,7550,tsimane,2,OMOC,0.036434
7550,7550,tsimane,2,OCCO,0.022418
7550,7550,tsimane,2,CCOO,0.053057
7550,7550,tsimane,2,COCO,0.027766
7550,7550,tsimane,2,COOM,0.053350
7550,7550,adults,3,OOMC,0.747069
7550,7550,adults,3,OMCO,0.030842
7550,7550,adults,3,OOCM,0.022757
7550,7550,adults,3,OCOM,0.051965
7550,7550,adults,3,OMOC,0.015072
7550,7550,adults,3,OCCO,0.028250
7550,7550,adults,3,CCOO,0.030595
7550,7550,adults,3,COCO,0.014532
7550,7550,adults,3,COOM,0.058917
7600,7600,monkeys,0,OOMC,0.172791
7600,7600,monkeys,0,OMCO,0.052503
7600,7600,monkeys,0,OOCM,0.135903
7600,7600,monkeys,0,OCOM,0.142068
7600,7600,monkeys,0,OMOC,0.297987
7600,7600,monkeys,0,OCCO,0.057995
7600,7600,monkeys,0,CCOO,0.064573
7600,7600,monkeys,0,COCO,0.063777
7600,7600,monkeys,0,COOM,0.012404
7600,7600,kids,1,OOMC,0.282936
7600,7600,kids,1,OMCO,0.131035
7600,7600,kids,1,OOCM,0.210531
7600,7600,kids,1,OCOM,0.053112
7600,7600,kids,1,OMOC,0.093485
7600,7600,kids,1,OCCO,0.087161
7600,7600,kids,1,CCOO,0.030349
7600,7600,kids,1,COCO,0.043952
7600,7600,kids,1,COOM,0.067440
7600,7600,tsimane,2,OOMC,0.417813
7600,7600,tsimane,2,OMCO,0.041368
7600,7600,tsimane,2,OOCM,0.229564
7600,7600,tsimane,2,OCOM,0.094715
7600,7600,tsimane,2,OMOC,0.046482
7600,7600,tsimane,2,OCCO,0.053470
7600,7600,tsimane,2,CCOO,0.023180
7600,7600,tsimane,2,COCO,0.030829
7600,7600,tsimane,2,COOM,0.062578
7600,7600,adults,3,OOMC,0.889128
7600,7600,adults,3,OMCO,0.010190
7600,7600,adults,3,OOCM,0.029708
7600,7600,adults,3,OCOM,0.017827
7600,7600,adults,3,OMOC,0.006597
7600,7600,adults,3,OCCO,0.017599
7600,7600,adults,3,CCOO,0.010940
7600,7600,adults,3,COCO,0.005491
7600,7600,adults,3,COOM,0.012521
7650,7650,monkeys,0,OOMC,0.189814
7650,7650,monkeys,0,OMCO,0.122494
7650,7650,monkeys,0,OOCM,0.189192
7650,7650,monkeys,0,OCOM,0.154192
7650,7650,monkeys,0,OMOC,0.104928
7650,7650,monkeys,0,OCCO,0.122028
7650,7650,monkeys,0,CCOO,0.071998
7650,7650,monkeys,0,COCO,0.011727
7650,7650,monkeys,0,COOM,0.033627
7650,7650,kids,1,OOMC,0.305315
7650,7650,kids,1,OMCO,0.072270
7650,7650,kids,1,OOCM,0.147806
7650,7650,kids,1,OCOM,0.083837
7650,7650,kids,1,OMOC,0.115344
7650,7650,kids,1,OCCO,0.050720
7650,7650,kids,1,CCOO,0.100076
7650,7650,kids,1,COCO,0.036456
7650,7650,kids,1,COOM,0.088175
7650,7650,tsimane,2,OOMC,0.468355
7650,7650,tsimane,2,OMCO,0.074409
7650,7650,tsimane,2,OOCM,0.257130
7650,7650,tsimane,2,OCOM,0.088575
7650,7650,tsimane,2,OMOC,0.025703
7650,7650,tsimane,2,OCCO,0.012843
7650,7650,tsimane,2,CCOO,0.030008
7650,7650,tsimane,2,COCO,0.015334
7650,7650,tsimane,2,COOM,0.027641
7650,7650,adults,3,OOMC,0.555864
7650,7650,adults,3,OMCO,0.083253
7650,7650,adults,3,OOCM,0.083947
7650,7650,adults,3,OCOM,0.041339
7650,7650,adults,3,OMOC,0.018281
7650,7650,adults,3,OCCO,0.077389
7650,7650,adults,3,CCOO,0.047624
7650,7650,adults,3,COCO,0.025624
7650,7650,adults,3,COOM,0.066680
7700,7700,monkeys,0,OOMC,0.130087
7700,7700,monkeys,0,OMCO,0.130293
7700,7700,monkeys,0,OOCM,0.144435
7700,7700,monkeys,0,OCOM,0.133503
7700,7700,monkeys,0,OMOC,0.222399
7700,7700,monkeys,0,OCCO,0.087089
7700,7700,monkeys,0,CCOO,0.016705
7700,7700,monkeys,0,COCO,0.055965
7700,7700,monkeys,0,COOM,0.079525
7700,7700,kids,1,OOMC,0.246578
7700,7700,kids,1,OMCO,0.056983
7700,7700,kids,1,OOCM,0.200338
7700,7700,kids,1,OCOM,0.062044
7700,7700,kids,1,OMOC,0.077694
7700,7700,kids,1,OCCO,0.088541
7700,7700,kids,1,CCOO,0.101472
7700,7700,kids,1,COCO,0.049019
7700,7700,kids,1,COOM,0.117331
7700,7700,tsimane,2,OOMC,0.401214
7700,7700,tsimane,2,OMCO,0.066945
7700,7700,tsimane,2,OOCM,0.196844
7700,7700,tsimane,2,OCOM,0.099033
7700,7700,tsimane,2,OMOC,0.042341
7700,7700,tsimane,2,OCCO,0.051808
7700,7700,tsimane,2,CCOO,0.058679
7700,7700,tsimane,2,COCO,0.035979
7700,7700,tsimane,2,COOM,0.047157
7700,7700,adults,3,OOMC,0.784653
7700,7700,adults,3,OMCO,0.025225
7700,7700,adults,3,OOCM,0.026777
7700,7700,adults,3,OCOM,0.023900
7700,7700,adults,3,OMOC,0.014884
7700,7700,adults,3,OCCO,0.025987
7700,7700,adults,3,CCOO,0.041421
7700,7700,adults,3,COCO,0.026160
7700,7700,adults,3,COOM,0.030991
7750,7750,monkeys,0,OOMC,0.198378
7750,7750,monkeys,0,OMCO,0.041540
7750,7750,monkeys,0,OOCM,0.198705
7750,7750,monkeys,0,OCOM,0.149404
7750,7750,monkeys,0,OMOC,0.309681
7750,7750,monkeys,0,OCCO,0.005654
7750,7750,monkeys,0,CCOO,0.032520
7750,7750,monkeys,0,COCO,0.018345
7750,7750,monkeys,0,COOM,0.045774
7750,7750,kids,1,OOMC,0.239615
7750,7750,kids,1,OMCO,0.097871
7750,7750,kids,1,OOCM,0.185693
7750,7750,kids,1,OCOM,0.080074
7750,7750,kids,1,OMOC,0.061005
7750,7750,kids,1,OCCO,0.047608
7750,7750,kids,1,CCOO,0.110988
7750,7750,kids,1,COCO,0.075516
7750,7750,kids,1,COOM,0.101629
7750,7750,tsimane,2,OOMC,0.400414
7750,7750,tsimane,2,OMCO,0.039916
7750,7750,tsimane,2,OOCM,0.292746
7750,7750,tsimane,2,OCOM,0.036008
7750,7750,tsimane,2,OMOC,0.045886
7750,7750,tsimane,2,OCCO,0.028254
7750,7750,tsimane,2,CCOO,0.043058
7750,7750,tsimane,2,COCO,0.044887
7750,7750,tsimane,2,COOM,0.068832
7750,7750,adults,3,OOMC,0.550406
7750,7750,adults,3,OMCO,0.084665
7750,7750,adults,3,OOCM,0.137620
7750,7750,adults,3,OCOM,0.031218
7750,7750,adults,3,OMOC,0.042598
7750,7750,adults,3,OCCO,0.017173
7750,7750,adults,3,CCOO,0.069786
7750,7750,adults,3,COCO,0.037015
7750,7750,adults,3,COOM,0.029519
7800,7800,monkeys,0,OOMC,0.232552
7800,7800,monkeys,0,OMCO,0.171540
7800,7800,monkeys,0,OOCM,0.135568
7800,7800,monkeys,0,OCOM,0.050059
7800,7800,monkeys,0,OMOC,0.160206
7800,7800,monkeys,0,OCCO,0.064243
7800,7800,monkeys,0,CCOO,0.017595
7800,7800,monkeys,0,COCO,0.009809
7800,7800,monkeys,0,COOM,0.158428
7800,7800,kids,1,OOMC,0.258948
7800,7800,kids,1,OMCO,0.045982
7800,7800,kids,1,OOCM,0.239021
7800,7800,kids,1,OCOM,0.075488
7800,7800,kids,1,OMOC,0.048324
7800,7800,kids,1,OCCO,0.094646
7800,7800,kids,1,CCOO,0.117856
7800,7800,kids,1,COCO,0.055451
7800,7800,kids,1,COOM,0.064283
7800,7800,tsimane,2,OOMC,0.502066
7800,7800,tsimane,2,OMCO,0.012639
7800,7800,tsimane,2,OOCM,0.278684
7800,7800,tsimane,2,OCOM,0.066895
7800,7800,tsimane,2,OMOC,0.024788
7800,7800,tsimane,2,OCCO,0.031563
7800,7800,tsimane,2,CCOO,0.025913
7800,7800,tsimane,2,COCO,0.037661
7800,7800,tsimane,2,COOM,0.019791
7800,7800,adults,3,OOMC,0.686752
7800,7800,adults,3,OMCO,0.023156
7800,7800,adults,3,OOCM,0.101801
7800,7800,adults,3,OCOM,0.022367
7800,7800,adults,3,OMOC,0.020796
7800,7800,adults,3,OCCO,0.045181
7800,7800,adults,3,CCOO,0.016508
7800,7800,adults,3,COCO,0.021824
7800,7800,adults,3,COOM,0.061615
7850,7850,monkeys,0,OOMC,0.202489
7850,7850,monkeys,0,OMCO,0.053407
7850,7850,monkeys,0,OOCM,0.174912
7850,7850,monkeys,0,OCOM,0.082538
7850,7850,monkeys,0,OMOC,0.343380
7850,7850,monkeys,0,OCCO,0.055934
7850,7850,monkeys,0,CCOO,0.020522
7850,7850,monkeys,0,COCO,0.028953
7850,7850,monkeys,0,COOM,0.037864
7850,7850,kids,1,OOMC,0.284971
7850,7850,kids,1,OMCO,0.068677
7850,7850,kids,1,OOCM,0.284890
7850,7850,kids,1,OCOM,0.134701
7850,7850,kids,1,OMOC,0.042784
7850,7850,kids,1,OCCO,0.038434
7850,7850,kids,1,CCOO,0.031896
7850,7850,kids,1,COCO,0.057521
7850,7850,kids,1,COOM,0.056127
7850,7850,tsimane,2,OOMC,0.393168
7850,7850,tsimane,2,OMCO,0.033543
7850,7850,tsimane,2,OOCM,0.339697
7850,7850,tsimane,2,OCOM,0.087560
7850,7850,tsimane,2,OMOC,0.028249
7850,7850,tsimane,2,OCCO,0.042032
7850,7850,tsimane,2,CCOO,0.021179
7850,7850,tsimane,2,COCO,0.031776
7850,7850,tsimane,2,COOM,0.022796
7850,7850,adults,3,OOMC,0.692542
7850,7850,adults,3,OMCO,0.029196
7850,7850,adults,3,OOCM,0.096624
7850,7850,adults,3,OCOM,0.036770
7850,7850,adults,3,OMOC,0.017000
7850,7850,adults,3,OCCO,0.032477
7850,7850,adults,3,CCOO,0.012739
7850,7850,adults,3,COCO,0.037266
7850,7850,adults,3,COOM,0.045385
7900,7900,monkeys,0,OOMC,0.086666
7900,7900,monkeys,0,OMCO,0.154427
7900,7900,monkeys,0,OOCM,0.219053
7900,7900,monkeys,0,OCOM,0.085817
7900,7900,monkeys,0,OMOC,0.291671
7900,7900,monkeys,0,OCCO,0.061187
7900,7900,monkeys,0,CCOO,0.059707
7900,7900,monkeys,0,COCO,0.015404
7900,7900,monkeys,0,COOM,0.026069
7900,7900,kids,1,OOMC,0.175845
7900,7900,kids,1,OMCO,0.079065
7900,7900,kids,1,OOCM,0.306481
7900,7900,kids,1,OCOM,0.028965
7900,7900,kids,1,OMOC,0.048180
7900,7900,kids,1,OCCO,0.044132
7900,7900,kids,1,CCOO,0.078660
7900,7900,kids,1,COCO,0.073037
7900,7900,kids,1,COOM,0.165634
7900,7900,tsimane,2,OOMC,0.372521
7900,7900,tsimane,2,OMCO,0.048158
7900,7900,tsimane,2,OOCM,0.305353
7900,7900,tsimane,2,OCOM,0.112054
7900,7900,tsimane,2,OMOC,0.027592
7900,7900,tsimane,2,OCCO,0.036909
7900,7900,tsimane,2,CCOO,0.031855
7900,7900,tsimane,2,COCO,0.015069
7900,7900,tsimane,2,COOM,0.050490
7900,7900,adults,3,OOMC,0.634470
7900,7900,adults,3,OMCO,0.018596
7900,7900,adults,3,OOCM,0.026313
7900,7900,adults,3,OCOM,0.108174
7900,7900,adults,3,OMOC,0.049430
7900,7900,adults,3,OCCO,0.021472
7900,7900,adults,3,CCOO,0.046552
7900,7900,adults,3,COCO,0.045991
7900,7900,adults,3,COOM,0.049002
7950,7950,monkeys,0,OOMC,0.153046
7950,7950,monkeys,0,OMCO,0.262629
7950,7950,monkeys,0,OOCM,0.188253
7950,7950,monkeys,0,OCOM,0.128133
7950,7950,monkeys,0,OMOC,0.172118
7950,7950,monkeys,0,OCCO,0.024140
7950,7950,monkeys,0,CCOO,0.008820
7950,7950,monkeys,0,COCO,0.052524
7950,7950,monkeys,0,COOM,0.010337
7950,7950,kids,1,OOMC,0.187646
7950,7950,kids,1,OMCO,0.055035
7950,7950,kids,1,OOCM,0.237551
7950,7950,kids,1,OCOM,0.050238
7950,7950,kids,1,OMOC,0.039502
7950,7950,kids,1,OCCO,0.100672
7950,7950,kids,1,CCOO,0.173213
7950,7950,kids,1,COCO,0.081309
7950,7950,kids,1,COOM,0.074833
7950,7950,tsimane,2,OOMC,0.433407
7950,7950,tsimane,2,OMCO,0.033424
7950,7950,tsimane,2,OOCM,0.306947
7950,7950,tsimane,2,OCOM,0.118936
7950,7950,tsimane,2,OMOC,0.029386
7950,7950,tsimane,2,OCCO,0.020386
7950,7950,tsimane,2,CCOO,0.017562
7950,7950,tsimane,2,COCO,0.016111
7950,7950,tsimane,2,COOM,0.023841
7950,7950,adults,3,OOMC,0.676127
7950,7950,adults,3,OMCO,0.062509
7950,7950,adults,3,OOCM,0.026476
7950,7950,adults,3,OCOM,0.036915
7950,7950,adults,3,OMOC,0.033826
7950,7950,adults,3,OCCO,0.048564
7950,7950,adults,3,CCOO,0.057211
7950,7950,adults,3,COCO,0.031097
7950,7950,adults,3,COOM,0.027276
8000,8000,monkeys,0,OOMC,0.054326
8000,8000,monkeys,0,OMCO,0.188406
8000,8000,monkeys,0,OOCM,0.112971
8000,8000,monkeys,0,OCOM,0.130120
8000,8000,monkeys,0,OMOC,0.273981
8000,8000,monkeys,0,OCCO,0.060199
8000,8000,monkeys,0,CCOO,0.020227
8000,8000,monkeys,0,COCO,0.100604
8000,8000,monkeys,0,COOM,0.059167
8000,8000,kids,1,OOMC,0.212376
8000,8000,kids,1,OMCO,0.042218
8000,8000,kids,1,OOCM,0.251775
8000,8000,kids,1,OCOM,0.098562
8000,8000,kids,1,OMOC,0.053408
8000,8000,kids,1,OCCO,0.093690
8000,8000,kids,1,CCOO,0.112868
8000,8000,kids,1,COCO,0.070017
8000,8000,kids,1,COOM,0.065087
8000,8000,tsimane,2,OOMC,0.406256
8000,8000,tsimane,2,OMCO,0.041018
8000,8000,tsimane,2,OOCM,0.299888
8000,8000,tsimane,2,OCOM,0.102423
8000,8000,tsimane,2,OMOC,0.026489
8000,8000,tsimane,2,OCCO,0.051561
8000,8000,tsimane,2,CCOO,0.026891
8000,8000,tsimane,2,COCO,0.016063
8000,8000,tsimane,2,COOM,0.029410
8000,8000,adults,3,OOMC,0.833310
8000,8000,adults,3,OMCO,0.024955
8000,8000,adults,3,OOCM,0.021261
8000,8000,adults,3,OCOM,0.013637
8000,8000,adults,3,OMOC,0.009390
8000,8000,adults,3,OCCO,0.011492
8000,8000,adults,3,CCOO,0.025665
8000,8000,adults,3,COCO,0.024136
8000,8000,adults,3,COOM,0.036154
8050,8050,monkeys,0,OOMC,0.190646
8050,8050,monkeys,0,OMCO,0.096042
8050,8050,monkeys,0,OOCM,0.196512
8050,8050,monkeys,0,OCOM,0.142463
8050,8050,monkeys,0,OMOC,0.159905
8050,8050,monkeys,0,OCCO,0.069164
8050,8050,monkeys,0,CCOO,0.050466
8050,8050,monkeys,0,COCO,0.034052
8050,8050,monkeys,0,COOM,0.060750
8050,8050,kids,1,OOMC,0.256237
8050,8050,kids,1,OMCO,0.040595
8050,8050,kids,1,OOCM,0.299880
8050,8050,kids,1,OCOM,0.137732
8050,8050,kids,1,OMOC,0.040731
8050,8050,kids,1,OCCO,0.065836
8050,8050,kids,1,CCOO,0.053270
8050,8050,kids,1,COCO,0.042563
8050,8050,kids,1,COOM,0.063156
8050,8050,tsimane,2,OOMC,0.442624
8050,8050,tsimane,2,OMCO,0.024148
8050,8050,tsimane,2,OOCM,0.292890
8050,8050,tsimane,2,OCOM,0.065272
8050,8050,tsimane,2,OMOC,0.018183
8050,8050,tsimane,2,OCCO,0.035657
8050,8050,tsimane,2,CCOO,0.039617
8050,8050,tsimane,2,COCO,0.041540
8050,8050,tsimane,2,COOM,0.040068
8050,8050,adults,3,OOMC,0.616871
8050,8050,adults,3,OMCO,0.048617
8050,8050,adults,3,OOCM,0.108603
8050,8050,adults,3,OCOM,0.074570
8050,8050,adults,3,OMOC,0.021985
8050,8050,adults,3,OCCO,0.059532
8050,8050,adults,3,CCOO,0.019182
8050,8050,adults,3,COCO,0.036692
8050,8050,adults,3,COOM,0.013947
8100,8100,monkeys,0,OOMC,0.148509
8100,8100,monkeys,0,OMCO,0.205046
8100,8100,monkeys,0,OOCM,0.445757
8100,8100,monkeys,0,OCOM,0.039006
8100,8100,monkeys,0,OMOC,0.048647
8100,8100,monkeys,0,OCCO,0.073604
8100,8100,monkeys,0,CCOO,0.014689
8100,8100,monkeys,0,COCO,0.007633
8100,8100,monkeys,0,COOM,0.017109
8100,8100,kids,1,OOMC,0.295907
8100,8100,kids,1,OMCO,0.069295
8100,8100,kids,1,OOCM,0.302265
8100,8100,kids,1,OCOM,0.082638
8100,8100,kids,1,OMOC,0.032908
8100,8100,kids,1,OCCO,0.049775
8100,8100,kids,1,CCOO,0.064196
8100,8100,kids,1,COCO,0.038156
8100,8100,kids,1,COOM,0.064862
8100,8100,tsimane,2,OOMC,0.507791
8100,8100,tsimane,2,OMCO,0.025605
8100,8100,tsimane,2,OOCM,0.249612
8100,8100,tsimane,2,OCOM,0.064515
8100,8100,tsimane,2,OMOC,0.018409
8100,8100,tsimane,2,OCCO,0.018607
8100,8100,tsimane,2,CCOO,0.069739
8100,8100,tsimane,2,COCO,0.024260
8100,8100,tsimane,2,COOM,0.021463
8100,8100,adults,3,OOMC,0.854928
8100,8100,adults,3,OMCO,0.005339
8100,8100,adults,3,OOCM,0.026067
8100,8100,adults,3,OCOM,0.021396
8100,8100,adults,3,OMOC,0.012535
8100,8100,adults,3,OCCO,0.037647
8100,8100,adults,3,CCOO,0.021592
8100,8100,adults,3,COCO,0.011616
8100,8100,adults,3,COOM,0.008880
8150,8150,monkeys,0,OOMC,0.120399
8150,8150,monkeys,0,OMCO,0.376379
8150,8150,monkeys,0,OOCM,0.192799
8150,8150,monkeys,0,OCOM,0.075079
8150,8150,monkeys,0,OMOC,0.094014
8150,8150,monkeys,0,OCCO,0.062515
8150,8150,monkeys,0,CCOO,0.027798
8150,8150,monkeys,0,COCO,0.010528
8150,8150,monkeys,0,COOM,0.040489
8150,8150,kids,1,OOMC,0.407926
8150,8150,kids,1,OMCO,0.039328
8150,8150,kids,1,OOCM,0.220096
8150,8150,kids,1,OCOM,0.096881
8150,8150,kids,1,OMOC,0.038382
8150,8150,kids,1,OCCO,0.027651
8150,8150,kids,1,CCOO,0.060631
8150,8150,kids,1,COCO,0.030359
8150,8150,kids,1,COOM,0.078746
8150,8150,tsimane,2,OOMC,0.535256
8150,8150,tsimane,2,OMCO,0.028457
8150,8150,tsimane,2,OOCM,0.224417
8150,8150,tsimane,2,OCOM,0.075299
8150,8150,tsimane,2,OMOC,0.011693
8150,8150,tsimane,2,OCCO,0.027321
8150,8150,tsimane,2,CCOO,0.056790
8150,8150,tsimane,2,COCO,0.018323
8150,8150,tsimane,2,COOM,0.022444
8150,8150,adults,3,OOMC,0.795656
8150,8150,adults,3,OMCO,0.004204
8150,8150,adults,3,OOCM,0.047449
8150,8150,adults,3,OCOM,0.028220
8150,8150,adults,3,OMOC,0.032574
8150,8150,adults,3,OCCO,0.039109
8150,8150,adults,3,CCOO,0.033164
8150,8150,adults,3,COCO,0.010605
8150,8150,adults,3,COOM,0.009018
8200,8200,monkeys,0,OOMC,0.082555
8200,8200,monkeys,0,OMCO,0.096030
8200,8200,monkeys,0,OOCM,0.104853
8200,8200,monkeys,0,OCOM,0.266859
8200,8200,monkeys,0,OMOC,0.151989
8200,8200,monkeys,0,OCCO,0.191382
8200,8200,monkeys,0,CCOO,0.028462
8200,8200,monkeys,0,COCO,0.032567
8200,8200,monkeys,0,COOM,0.045303
8200,8200,kids,1,OOMC,0.385386
8200,8200,kids,1,OMCO,0.066240
8200,8200,kids,1,OOCM,0.266871
8200,8200,kids,1,OCOM,0.054705
8200,8200,kids,1,OMOC,0.038508
8200,8200,kids,1,OCCO,0.036993
8200,8200,kids,1,CCOO,0.054336
8200,8200,kids,1,COCO,0.036573
8200,8200,kids,1,COOM,0.060388
8200,8200,tsimane,2,OOMC,0.377177
8200,8200,tsimane,2,OMCO,0.038090
8200,8200,tsimane,2,OOCM,0.336884
8200,8200,tsimane,2,OCOM,0.074746
8200,8200,tsimane,2,OMOC,0.026589
8200,8200,tsimane,2,OCCO,0.019200
8200,8200,tsimane,2,CCOO,0.053100
8200,8200,tsimane,2,COCO,0.036499
8200,8200,tsimane,2,COOM,0.037715
8200,8200,adults,3,OOMC,0.735949
8200,8200,adults,3,OMCO,0.035583
8200,8200,adults,3,OOCM,0.022742
8200,8200,adults,3,OCOM,0.037018
8200,8200,adults,3,OMOC,0.056541
8200,8200,adults,3,OCCO,0.037199
8200,8200,adults,3,CCOO,0.023333
8200,8200,adults,3,COCO,0.034970
8200,8200,adults,3,COOM,0.016665
8250,8250,monkeys,0,OOMC,0.241668
8250,8250,monkeys,0,OMCO,0.089928
8250,8250,monkeys,0,OOCM,0.143103
8250,8250,monkeys,0,OCOM,0.136713
8250,8250,monkeys,0,OMOC,0.072513
8250,8250,monkeys,0,OCCO,0.159204
8250,8250,monkeys,0,CCOO,0.048516
8250,8250,monkeys,0,COCO,0.053315
8250,8250,monkeys,0,COOM,0.055041
8250,8250,kids,1,OOMC,0.435606
8250,8250,kids,1,OMCO,0.060022
8250,8250,kids,1,OOCM,0.244258
8250,8250,kids,1,OCOM,0.078386
8250,8250,kids,1,OMOC,0.022160
8250,8250,kids,1,OCCO,0.045708
8250,8250,kids,1,CCOO,0.057139
8250,8250,kids,1,COCO,0.024772
8250,8250,kids,1,COOM,0.031948
8250,8250,tsimane,2,OOMC,0.522444
8250,8250,tsimane,2,OMCO,0.023470
8250,8250,tsimane,2,OOCM,0.260385
8250,8250,tsimane,2,OCOM,0.096727
8250,8250,tsimane,2,OMOC,0.017949
8250,8250,tsimane,2,OCCO,0.019795
8250,8250,tsimane,2,CCOO,0.013428
8250,8250,tsimane,2,COCO,0.027796
8250,8250,tsimane,2,COOM,0.018006
8250,8250,adults,3,OOMC,0.842496
8250,8250,adults,3,OMCO,0.023896
8250,8250,adults,3,OOCM,0.021752
8250,8250,adults,3,OCOM,0.033160
8250,8250,adults,3,OMOC,0.007886
8250,8250,adults,3,OCCO,0.015569
8250,8250,adults,3,CCOO,0.020946
8250,8250,adults,3,COCO,0.007778
8250,8250,adults,3,COOM,0.026516
8300,8300,monkeys,0,OOMC,0.285482
8300,8300,monkeys,0,OMCO,0.210511
8300,8300,monkeys,0,OOCM,0.042324
8300,8300,monkeys,0,OCOM,0.190216
8300,8300,monkeys,0,OMOC,0.028946
8300,8300,monkeys,0,OCCO,0.053678
8300,8300,monkeys,0,CCOO,0.040096
8300,8300,monkeys,0,COCO,0.094833
8300,8300,monkeys,0,COOM,0.053915
8300,8300,kids,1,OOMC,0.362253
8300,8300,kids,1,OMCO,0.077484
8300,8300,kids,1,OOCM,0.222229
8300,8300,kids,1,OCOM,0.070633
8300,8300,kids,1,OMOC,0.027467
8300,8300,kids,1,OCCO,0.050108
8300,8300,kids,1,CCOO,0.082238
8300,8300,kids,1,COCO,0.037767
8300,8300,kids,1,COOM,0.069820
8300,8300,tsimane,2,OOMC,0.422103
8300,8300,tsimane,2,OMCO,0.026494
8300,8300,tsimane,2,OOCM,0.233211
8300,8300,tsimane,2,OCOM,0.152150
8300,8300,tsimane,2,OMOC,0.017642
8300,8300,tsimane,2,OCCO,0.040322
8300,8300,tsimane,2,CCOO,0.057467
8300,8300,tsimane,2,COCO,0.033415
8300,8300,tsimane,2,COOM,0.017197
8300,8300,adults,3,OOMC,0.876033
8300,8300,adults,3,OMCO,0.009940
