sample,thin_sample,who,part,which,value
0,0,tsimane,27,OCOM,0.294863
0,0,tsimane,27,OMOC,0.000000
0,0,tsimane,27,OCCO,0.010267
0,0,tsimane,27,CCOO,0.001023
0,0,tsimane,27,COCO,0.003201
0,0,tsimane,27,COOM,0.000003
0,0,tsimane,28,OOMC,0.062856
0,0,tsimane,28,OMCO,0.060303
0,0,tsimane,28,OOCM,0.793650
0,0,tsimane,28,OCOM,0.026475
0,0,tsimane,28,OMOC,0.053254
0,0,tsimane,28,OCCO,0.000000
0,0,tsimane,28,CCOO,0.000002
0,0,tsimane,28,COCO,0.002778
0,0,tsimane,28,COOM,0.000682
0,0,tsimane,29,OOMC,0.457283
0,0,tsimane,29,OMCO,0.028054
0,0,tsimane,29,OOCM,0.433297
0,0,tsimane,29,OCOM,0.000228
0,0,tsimane,29,OMOC,0.000000
0,0,tsimane,29,OCCO,0.000008
0,0,tsimane,29,CCOO,0.074533
0,0,tsimane,29,COCO,0.000106
0,0,tsimane,29,COOM,0.006491
0,0,tsimane,30,OOMC,0.946326
0,0,tsimane,30,OMCO,0.004066
0,0,tsimane,30,OOCM,0.017918
0,0,tsimane,30,OCOM,0.004248
0,0,tsimane,30,OMOC,0.000008
0,0,tsimane,30,OCCO,0.025553
0,0,tsimane,30,CCOO,0.001194
0,0,tsimane,30,COCO,0.000006
0,0,tsimane,30,COOM,0.000679
0,0,tsimane,31,OOMC,0.373018
0,0,tsimane,31,OMCO,0.003469
0,0,tsimane,31,OOCM,0.305376
0,0,tsimane,31,OCOM,0.187014
0,0,tsimane,31,OMOC,0.041704
0,0,tsimane,31,OCCO,0.008818
0,0,tsimane,31,CCOO,0.000000
0,0,tsimane,31,COCO,0.063313
0,0,tsimane,31,COOM,0.017289
0,0,tsimane,32,OOMC,0.291281
0,0,tsimane,32,OMCO,0.012836
0,0,tsimane,32,OOCM,0.669169
0,0,tsimane,32,OCOM,0.006063
0,0,tsimane,32,OMOC,0.000002
0,0,tsimane,32,OCCO,0.016260
0,0,tsimane,32,CCOO,0.000000
0,0,tsimane,32,COCO,0.004352
0,0,tsimane,32,COOM,0.000036
0,0,tsimane,33,OOMC,0.815384
0,0,tsimane,33,OMCO,0.003509
0,0,tsimane,33,OOCM,0.030605
0,0,tsimane,33,OCOM,0.045224
0,0,tsimane,33,OMOC,0.004489
0,0,tsimane,33,OCCO,0.065416
0,0,tsimane,33,CCOO,0.012240
0,0,tsimane,33,COCO,0.000004
0,0,tsimane,33,COOM,0.023131
0,0,tsimane,34,OOMC,0.840838
0,0,tsimane,34,OMCO,0.017435
0,0,tsimane,34,OOCM,0.117207
0,0,tsimane,34,OCOM,0.000209
0,0,tsimane,34,OMOC,0.001225
0,0,tsimane,34,OCCO,0.012706
0,0,tsimane,34,CCOO,0.003626
0,0,tsimane,34,COCO,0.006716
0,0,tsimane,34,COOM,0.000037
0,0,tsimane,35,OOMC,0.576410
0,0,tsimane,35,OMCO,0.005781
0,0,tsimane,35,OOCM,0.390638
0,0,tsimane,35,OCOM,0.014496
0,0,tsimane,35,OMOC,0.000001
0,0,tsimane,35,OCCO,0.000000
0,0,tsimane,35,CCOO,0.000032
0,0,tsimane,35,COCO,0.012614
0,0,tsimane,35,COOM,0.000029
0,0,tsimane,36,OOMC,0.341515
0,0,tsimane,36,OMCO,0.010488
0,0,tsimane,36,OOCM,0.488737
0,0,tsimane,36,OCOM,0.100942
0,0,tsimane,36,OMOC,0.001350
0,0,tsimane,36,OCCO,0.008078
0,0,tsimane,36,CCOO,0.000898
0,0,tsimane,36,COCO,0.014264
0,0,tsimane,36,COOM,0.033727
0,0,tsimane,37,OOMC,0.636950
0,0,tsimane,37,OMCO,0.009655
0,0,tsimane,37,OOCM,0.225543
0,0,tsimane,37,OCOM,0.067229
0,0,tsimane,37,OMOC,0.052872
0,0,tsimane,37,OCCO,0.000285
0,0,tsimane,37,CCOO,0.007003
0,0,tsimane,37,COCO,0.000059
0,0,tsimane,37,COOM,0.000404
0,0,tsimane,38,OOMC,0.436584
0,0,tsimane,38,OMCO,0.074933
0,0,tsimane,38,OOCM,0.462982
0,0,tsimane,38,OCOM,0.004524
0,0,tsimane,38,OMOC,0.007623
0,0,tsimane,38,OCCO,0.000000
0,0,tsimane,38,CCOO,0.012670
0,0,tsimane,38,COCO,0.000684
0,0,tsimane,38,COOM,0.000000
0,0,adults,39,OOMC,0.938496
0,0,adults,39,OMCO,0.000003
0,0,adults,39,OOCM,0.061395
0,0,adults,39,OCOM,0.000001
0,0,adults,39,OMOC,0.000024
0,0,adults,39,OCCO,0.000000
0,0,adults,39,CCOO,0.000081
0,0,adults,39,COCO,0.000000
0,0,adults,39,COOM,0.000000
0,0,adults,40,OOMC,0.981673
0,0,adults,40,OMCO,0.000000
0,0,adults,40,OOCM,0.007871
0,0,adults,40,OCOM,0.000047
0,0,adults,40,OMOC,0.000000
0,0,adults,40,OCCO,0.000000
0,0,adults,40,CCOO,0.000063
0,0,adults,40,COCO,0.010115
0,0,adults,40,COOM,0.000231
0,0,adults,41,OOMC,0.735400
0,0,adults,41,OMCO,0.000000
0,0,adults,41,OOCM,0.000000
0,0,adults,41,OCOM,0.001535
0,0,adults,41,OMOC,0.049699
0,0,adults,41,OCCO,0.001636
0,0,adults,41,CCOO,0.211608
0,0,adults,41,COCO,0.000122
0,0,adults,41,COOM,0.000000
0,0,adults,42,OOMC,0.991975
0,0,adults,42,OMCO,0.001301
0,0,adults,42,OOCM,0.000000
0,0,adults,42,OCOM,0.000650
0,0,adults,42,OMOC,0.002410
0,0,adults,42,OCCO,0.001530
0,0,adults,42,CCOO,0.001566
0,0,adults,42,COCO,0.000000
0,0,adults,42,COOM,0.000567
0,0,adults,43,OOMC,0.939875
0,0,adults,43,OMCO,0.000015
0,0,adults,43,OOCM,0.000099
0,0,adults,43,OCOM,0.008981
0,0,adults,43,OMOC,0.000000
0,0,adults,43,OCCO,0.000000
0,0,adults,43,CCOO,0.049421
0,0,adults,43,COCO,0.001609
0,0,adults,43,COOM,0.000000
0,0,adults,44,OOMC,0.914868
0,0,adults,44,OMCO,0.000000
0,0,adults,44,OOCM,0.001264
0,0,adults,44,OCOM,0.009684
0,0,adults,44,OMOC,0.000041
0,0,adults,44,OCCO,0.000001
0,0,adults,44,CCOO,0.034167
0,0,adults,44,COCO,0.039976
0,0,adults,44,COOM,0.000000
0,0,adults,45,OOMC,0.975741
0,0,adults,45,OMCO,0.000181
0,0,adults,45,OOCM,0.012709
0,0,adults,45,OCOM,0.000000
0,0,adults,45,OMOC,0.000184
0,0,adults,45,OCCO,0.000000
0,0,adults,45,CCOO,0.001503
0,0,adults,45,COCO,0.009553
0,0,adults,45,COOM,0.000130
50,50,monkeys,0,OOMC,0.048541
50,50,monkeys,0,OMCO,0.155485
50,50,monkeys,0,OOCM,0.032316
50,50,monkeys,0,OCOM,0.009272
50,50,monkeys,0,OMOC,0.754229
50,50,monkeys,0,OCCO,0.000000
50,50,monkeys,0,CCOO,0.000000
50,50,monkeys,0,COCO,0.000003
50,50,monkeys,0,COOM,0.000154
50,50,monkeys,1,OOMC,0.724671
50,50,monkeys,1,OMCO,0.010872
50,50,monkeys,1,OOCM,0.173380
50,50,monkeys,1,OCOM,0.007082
50,50,monkeys,1,OMOC,0.053578
50,50,monkeys,1,OCCO,0.000004
50,50,monkeys,1,CCOO,0.000000
50,50,monkeys,1,COCO,0.022548
50,50,monkeys,1,COOM,0.007865
50,50,monkeys,2,OOMC,0.273137
50,50,monkeys,2,OMCO,0.153327
50,50,monkeys,2,OOCM,0.235721
50,50,monkeys,2,OCOM,0.307013
50,50,monkeys,2,OMOC,0.004096
50,50,monkeys,2,OCCO,0.010696
50,50,monkeys,2,CCOO,0.000000
50,50,monkeys,2,COCO,0.015245
50,50,monkeys,2,COOM,0.000765
50,50,kids,3,OOMC,0.851942
50,50,kids,3,OMCO,0.008160
50,50,kids,3,OOCM,0.008334
50,50,kids,3,OCOM,0.000617
50,50,kids,3,OMOC,0.000001
50,50,kids,3,OCCO,0.000041
50,50,kids,3,CCOO,0.000030
50,50,kids,3,COCO,0.010138
50,50,kids,3,COOM,0.120737
50,50,kids,4,OOMC,0.340631
50,50,kids,4,OMCO,0.001024
50,50,kids,4,OOCM,0.605244
50,50,kids,4,OCOM,0.000000
50,50,kids,4,OMOC,0.053099
50,50,kids,4,OCCO,0.000001
50,50,kids,4,CCOO,0.000000
50,50,kids,4,COCO,0.000000
50,50,kids,4,COOM,0.000001
50,50,kids,5,OOMC,0.119515
50,50,kids,5,OMCO,0.000001
50,50,kids,5,OOCM,0.776896
50,50,kids,5,OCOM,0.016475
50,50,kids,5,OMOC,0.002303
50,50,kids,5,OCCO,0.000000
50,50,kids,5,CCOO,0.084810
50,50,kids,5,COCO,0.000000
50,50,kids,5,COOM,0.000000
50,50,kids,6,OOMC,0.048786
50,50,kids,6,OMCO,0.000475
50,50,kids,6,OOCM,0.894542
50,50,kids,6,OCOM,0.000000
50,50,kids,6,OMOC,0.000000
50,50,kids,6,OCCO,0.000185
50,50,kids,6,CCOO,0.001490
50,50,kids,6,COCO,0.006817
50,50,kids,6,COOM,0.047705
50,50,kids,7,OOMC,0.661860
50,50,kids,7,OMCO,0.008568
50,50,kids,7,OOCM,0.000060
50,50,kids,7,OCOM,0.270014
50,50,kids,7,OMOC,0.002305
50,50,kids,7,OCCO,0.042453
50,50,kids,7,CCOO,0.001458
50,50,kids,7,COCO,0.000000
50,50,kids,7,COOM,0.013282
50,50,kids,8,OOMC,0.154105
50,50,kids,8,OMCO,0.000796
50,50,kids,8,OOCM,0.010419
50,50,kids,8,OCOM,0.099357
50,50,kids,8,OMOC,0.000009
50,50,kids,8,OCCO,0.355051
50,50,kids,8,CCOO,0.000000
50,50,kids,8,COCO,0.365139
50,50,kids,8,COOM,0.015123
50,50,kids,9,OOMC,0.125255
50,50,kids,9,OMCO,0.000313
50,50,kids,9,OOCM,0.827248
50,50,kids,9,OCOM,0.000221
50,50,kids,9,OMOC,0.000000
50,50,kids,9,OCCO,0.003258
50,50,kids,9,CCOO,0.000000
50,50,kids,9,COCO,0.011282
50,50,kids,9,COOM,0.032425
50,50,kids,10,OOMC,0.899989
50,50,kids,10,OMCO,0.000185
50,50,kids,10,OOCM,0.039276
50,50,kids,10,OCOM,0.000000
50,50,kids,10,OMOC,0.001054
50,50,kids,10,OCCO,0.059001
50,50,kids,10,CCOO,0.000000
50,50,kids,10,COCO,0.000000
50,50,kids,10,COOM,0.000494
50,50,kids,11,OOMC,0.308377
50,50,kids,11,OMCO,0.000033
50,50,kids,11,OOCM,0.136593
50,50,kids,11,OCOM,0.246998
50,50,kids,11,OMOC,0.000000
50,50,kids,11,OCCO,0.014214
50,50,kids,11,CCOO,0.158212
50,50,kids,11,COCO,0.116713
50,50,kids,11,COOM,0.018860
50,50,kids,12,OOMC,0.902671
50,50,kids,12,OMCO,0.000091
50,50,kids,12,OOCM,0.002389
50,50,kids,12,OCOM,0.000026
50,50,kids,12,OMOC,0.079352
50,50,kids,12,OCCO,0.000047
50,50,kids,12,CCOO,0.000013
50,50,kids,12,COCO,0.000141
50,50,kids,12,COOM,0.015270
50,50,kids,13,OOMC,0.008683
50,50,kids,13,OMCO,0.000495
50,50,kids,13,OOCM,0.062149
50,50,kids,13,OCOM,0.000300
50,50,kids,13,OMOC,0.907118
50,50,kids,13,OCCO,0.004162
50,50,kids,13,CCOO,0.000000
50,50,kids,13,COCO,0.000004
50,50,kids,13,COOM,0.017089
50,50,kids,14,OOMC,0.039910
50,50,kids,14,OMCO,0.000171
50,50,kids,14,OOCM,0.303370
50,50,kids,14,OCOM,0.086940
50,50,kids,14,OMOC,0.000322
50,50,kids,14,OCCO,0.448987
50,50,kids,14,CCOO,0.000379
50,50,kids,14,COCO,0.110032
50,50,kids,14,COOM,0.009889
50,50,kids,15,OOMC,0.037955
50,50,kids,15,OMCO,0.587958
50,50,kids,15,OOCM,0.003452
50,50,kids,15,OCOM,0.030296
50,50,kids,15,OMOC,0.228510
50,50,kids,15,OCCO,0.002475
50,50,kids,15,CCOO,0.030101
50,50,kids,15,COCO,0.001983
50,50,kids,15,COOM,0.077270
50,50,kids,16,OOMC,0.020948
50,50,kids,16,OMCO,0.339752
50,50,kids,16,OOCM,0.378959
50,50,kids,16,OCOM,0.141004
50,50,kids,16,OMOC,0.051153
50,50,kids,16,OCCO,0.000020
50,50,kids,16,CCOO,0.067892
50,50,kids,16,COCO,0.000272
50,50,kids,16,COOM,0.000000
50,50,kids,17,OOMC,0.877527
50,50,kids,17,OMCO,0.000115
50,50,kids,17,OOCM,0.120631
50,50,kids,17,OCOM,0.000000
50,50,kids,17,OMOC,0.000002
50,50,kids,17,OCCO,0.001136
50,50,kids,17,CCOO,0.000035
50,50,kids,17,COCO,0.000494
50,50,kids,17,COOM,0.000060
50,50,tsimane,18,OOMC,0.312914
50,50,tsimane,18,OMCO,0.030676
50,50,tsimane,18,OOCM,0.630582
50,50,tsimane,18,OCOM,0.004607
50,50,tsimane,18,OMOC,0.004445
50,50,tsimane,18,OCCO,0.000001
50,50,tsimane,18,CCOO,0.000359
50,50,tsimane,18,COCO,0.016399
50,50,tsimane,18,COOM,0.000018
50,50,tsimane,19,OOMC,0.897796
50,50,tsimane,19,OMCO,0.001535
50,50,tsimane,19,OOCM,0.021433
50,50,tsimane,19,OCOM,0.031540
50,50,tsimane,19,OMOC,0.000006
50,50,tsimane,19,OCCO,0.000000
50,50,tsimane,19,CCOO,0.023151
50,50,tsimane,19,COCO,0.000000
50,50,tsimane,19,COOM,0.024539
50,50,tsimane,20,OOMC,0.191799
50,50,tsimane,20,OMCO,0.000004
50,50,tsimane,20,OOCM,0.803919
50,50,tsimane,20,OCOM,0.002373
50,50,tsimane,20,OMOC,0.000000
50,50,tsimane,20,OCCO,0.000000
50,50,tsimane,20,CCOO,0.000046
50,50,tsimane,20,COCO,0.001322
50,50,tsimane,20,COOM,0.000536
50,50,tsimane,21,OOMC,0.445622
50,50,tsimane,21,OMCO,0.055562
50,50,tsimane,21,OOCM,0.497055
50,50,tsimane,21,OCOM,0.001689
50,50,tsimane,21,OMOC,0.000000
50,50,tsimane,21,OCCO,0.000000
50,50,tsimane,21,CCOO,0.000060
50,50,tsimane,21,COCO,0.000000
50,50,tsimane,21,COOM,0.000011
50,50,tsimane,22,OOMC,0.087898
50,50,tsimane,22,OMCO,0.208520
50,50,tsimane,22,OOCM,0.090785
50,50,tsimane,22,OCOM,0.051741
50,50,tsimane,22,OMOC,0.065195
50,50,tsimane,22,OCCO,0.000010
50,50,tsimane,22,CCOO,0.065024
50,50,tsimane,22,COCO,0.235627
50,50,tsimane,22,COOM,0.195200
50,50,tsimane,23,OOMC,0.369933
50,50,tsimane,23,OMCO,0.000168
50,50,tsimane,23,OOCM,0.533206
50,50,tsimane,23,OCOM,0.093530
50,50,tsimane,23,OMOC,0.000079
50,50,tsimane,23,OCCO,0.000009
50,50,tsimane,23,CCOO,0.000000
50,50,tsimane,23,COCO,0.003074
50,50,tsimane,23,COOM,0.000001
50,50,tsimane,24,OOMC,0.748812
50,50,tsimane,24,OMCO,0.005536
50,50,tsimane,24,OOCM,0.194880
50,50,tsimane,24,OCOM,0.045027
50,50,tsimane,24,OMOC,0.001582
50,50,tsimane,24,OCCO,0.000000
50,50,tsimane,24,CCOO,0.000000
50,50,tsimane,24,COCO,0.004149
50,50,tsimane,24,COOM,0.000015
50,50,tsimane,25,OOMC,0.711991
50,50,tsimane,25,OMCO,0.024878
50,50,tsimane,25,OOCM,0.100866
50,50,tsimane,25,OCOM,0.102659
50,50,tsimane,25,OMOC,0.000020
50,50,tsimane,25,OCCO,0.000000
50,50,tsimane,25,CCOO,0.000000
50,50,tsimane,25,COCO,0.003902
50,50,tsimane,25,COOM,0.055684
50,50,tsimane,26,OOMC,0.587562
50,50,tsimane,26,OMCO,0.002043
50,50,tsimane,26,OOCM,0.328154
50,50,tsimane,26,OCOM,0.008274
50,50,tsimane,26,OMOC,0.000016
50,50,tsimane,26,OCCO,0.018084
50,50,tsimane,26,CCOO,0.051213
50,50,tsimane,26,COCO,0.003481
50,50,tsimane,26,COOM,0.001174
50,50,tsimane,27,OOMC,0.337173
50,50,tsimane,27,OMCO,0.000576
50,50,tsimane,27,OOCM,0.275450
50,50,tsimane,27,OCOM,0.325599
50,50,tsimane,27,OMOC,0.000035
50,50,tsimane,27,OCCO,0.000108
50,50,tsimane,27,CCOO,0.000048
50,50,tsimane,27,COCO,0.012525
50,50,tsimane,27,COOM,0.048485
50,50,tsimane,28,OOMC,0.176002
50,50,tsimane,28,OMCO,0.001028
50,50,tsimane,28,OOCM,0.641061
50,50,tsimane,28,OCOM,0.155084
50,50,tsimane,28,OMOC,0.006271
50,50,tsimane,28,OCCO,0.000000
50,50,tsimane,28,CCOO,0.005972
50,50,tsimane,28,COCO,0.002612
50,50,tsimane,28,COOM,0.011969
50,50,tsimane,29,OOMC,0.372141
50,50,tsimane,29,OMCO,0.005831
50,50,tsimane,29,OOCM,0.598039
50,50,tsimane,29,OCOM,0.012289
50,50,tsimane,29,OMOC,0.000002
50,50,tsimane,29,OCCO,0.000026
50,50,tsimane,29,CCOO,0.000889
50,50,tsimane,29,COCO,0.007681
50,50,tsimane,29,COOM,0.003102
50,50,tsimane,30,OOMC,0.668983
50,50,tsimane,30,OMCO,0.044838
50,50,tsimane,30,OOCM,0.183549
50,50,tsimane,30,OCOM,0.096755
50,50,tsimane,30,OMOC,0.003351
50,50,tsimane,30,OCCO,0.000001
50,50,tsimane,30,CCOO,0.000000
50,50,tsimane,30,COCO,0.000000
50,50,tsimane,30,COOM,0.002522
50,50,tsimane,31,OOMC,0.449546
50,50,tsimane,31,OMCO,0.000282
50,50,tsimane,31,OOCM,0.310114
50,50,tsimane,31,OCOM,0.114465
50,50,tsimane,31,OMOC,0.000008
50,50,tsimane,31,OCCO,0.125332
50,50,tsimane,31,CCOO,0.000122
50,50,tsimane,31,COCO,0.000000
50,50,tsimane,31,COOM,0.000132
