who,id,alg_name,alg_type,val,sd
tsimane, 36, O]O), Other, 0.008605, 0.019348
tsimane, 36, )(][, Other, 0.005109, 0.013059
tsimane, 36, OO)], Crossing, 0.035594, 0.046409
tsimane, 36, COCO, Other, 0.007277, 0.015724
tsimane, 36, [](), Tail, 0.013397, 0.023324
tsimane, 36, CCOO, Other, 0.005956, 0.013135
tsimane, 36, [(CM, Crossing, 0.050043, 0.050774
tsimane, 36, CC([, Other, 0.006912, 0.015496
tsimane, 36, )([], Other, 0.005542, 0.015221
tsimane, 36, )[(], Other, 0.006289, 0.014973
tsimane, 36, [])(, Other, 0.007067, 0.016750
tsimane, 36, OMOM, Tail, 0.008403, 0.018864
tsimane, 36, OOMM, Recursive, 0.024230, 0.037589
tsimane, 36, (CC[, Other, 0.003121, 0.008901
tsimane, 36, ][)(, Other, 0.006863, 0.014883
tsimane, 36, (])[, Other, 0.005666, 0.014355
tsimane, 36, [CC(, Other, 0.007103, 0.015341
tsimane, 36, [(]), Other, 0.031880, 0.040513
tsimane, 36, O)O], Other, 0.009406, 0.020430
tsimane, 36, O)]O, Other, 0.004800, 0.011182
tsimane, 36, C[(M, Other, 0.005721, 0.014288
tsimane, 36, (C[M, Other, 0.007943, 0.016016
tsimane, 36, )][(, Other, 0.006016, 0.013536
tsimane, 36, ([)], Other, 0.072055, 0.054386
tsimane, 36, [()], Recursive, 0.033987, 0.037380
tsimane, 36, O])O, Other, 0.006872, 0.014075
tsimane, 36, ()[], Tail, 0.006311, 0.014584
tsimane, 36, ]()[, Other, 0.007094, 0.015079
tsimane, 36, (][), Other, 0.008918, 0.019550
tsimane, 36, [)](, Other, 0.004204, 0.010644
tsimane, 36, ([CM, Crossing, 0.032967, 0.055892
tsimane, 36, ]OO), Other, 0.004903, 0.012417
tsimane, 36, )]OO, Other, 0.004473, 0.010925
tsimane, 36, C(C[, Other, 0.008263, 0.016541
tsimane, 37, C[C(, Other, 0.005980, 0.014746
tsimane, 37, OCOM, Other, 0.020376, 0.030656
tsimane, 37, )O]O, Other, 0.007752, 0.015556
tsimane, 37, ][(), Other, 0.005789, 0.013221
tsimane, 37, CC[(, Other, 0.006907, 0.014872
tsimane, 37, ])[(, Other, 0.007478, 0.016201
tsimane, 37, OCCO, Other, 0.016605, 0.029718
tsimane, 37, )]([, Other, 0.004278, 0.011323
tsimane, 37, [C(M, Other, 0.011212, 0.022083
tsimane, 37, ])OO, Other, 0.006262, 0.013667
tsimane, 37, ()][, Other, 0.010034, 0.022887
tsimane, 37, [)(], Other, 0.021493, 0.030759
tsimane, 37, )[](, Other, 0.006237, 0.014196
tsimane, 37, OO]), Crossing, 0.050338, 0.055481
tsimane, 37, ]([), Other, 0.005952, 0.013957
tsimane, 37, )OO], Other, 0.006464, 0.014211
tsimane, 37, C([M, Other, 0.006234, 0.015327
tsimane, 37, OMCO, Other, 0.025001, 0.038114
tsimane, 37, OOCM, Crossing, 0.014350, 0.030130
tsimane, 37, ([]), Recursive, 0.279951, 0.094512
tsimane, 37, ]O)O, Other, 0.006711, 0.016101
tsimane, 37, ])([, Other, 0.005863, 0.013208
tsimane, 37, COOC, Other, 0.005246, 0.014134
tsimane, 37, O]O), Other, 0.007563, 0.021718
tsimane, 37, )(][, Other, 0.005704, 0.014678
tsimane, 37, OO)], Crossing, 0.025520, 0.034068
tsimane, 37, COCO, Other, 0.006050, 0.013790
tsimane, 37, [](), Tail, 0.009174, 0.018683
tsimane, 37, CCOO, Other, 0.005194, 0.013221
tsimane, 37, [(CM, Crossing, 0.032885, 0.038987
tsimane, 37, CC([, Other, 0.006536, 0.015825
tsimane, 37, )([], Other, 0.006220, 0.014781
tsimane, 37, )[(], Other, 0.005477, 0.012639
tsimane, 37, [])(, Other, 0.013816, 0.026239
tsimane, 37, OMOM, Tail, 0.006397, 0.016518
tsimane, 37, OOMM, Recursive, 0.025278, 0.035287
tsimane, 37, (CC[, Other, 0.015805, 0.032608
tsimane, 37, ][)(, Other, 0.008009, 0.016106
tsimane, 37, (])[, Other, 0.009816, 0.021989
tsimane, 37, [CC(, Other, 0.011902, 0.022247
tsimane, 37, [(]), Other, 0.035036, 0.043896
tsimane, 37, O)O], Other, 0.012731, 0.022947
tsimane, 37, O)]O, Other, 0.008208, 0.019608
tsimane, 37, C[(M, Other, 0.006417, 0.014184
tsimane, 37, (C[M, Other, 0.012264, 0.024134
tsimane, 37, )][(, Other, 0.006029, 0.015917
tsimane, 37, ([)], Other, 0.062206, 0.050657
tsimane, 37, [()], Recursive, 0.025345, 0.031327
tsimane, 37, O])O, Other, 0.018105, 0.032412
tsimane, 37, ()[], Tail, 0.005436, 0.013335
tsimane, 37, ]()[, Other, 0.005625, 0.014767
tsimane, 37, (][), Other, 0.018285, 0.028773
tsimane, 37, [)](, Other, 0.005062, 0.013718
tsimane, 37, ([CM, Crossing, 0.024240, 0.038061
tsimane, 37, ]OO), Other, 0.004913, 0.012333
tsimane, 37, )]OO, Other, 0.004922, 0.013024
tsimane, 37, C(C[, Other, 0.007317, 0.016418
tsimane, 38, C[C(, Other, 0.005366, 0.013221
tsimane, 38, OCOM, Other, 0.008710, 0.017413
tsimane, 38, )O]O, Other, 0.007379, 0.014245
tsimane, 38, ][(), Other, 0.006146, 0.014832
tsimane, 38, CC[(, Other, 0.005067, 0.013751
tsimane, 38, ])[(, Other, 0.005456, 0.012747
tsimane, 38, OCCO, Other, 0.006397, 0.015876
tsimane, 38, )]([, Other, 0.003488, 0.011005
tsimane, 38, [C(M, Other, 0.006392, 0.012801
tsimane, 38, ])OO, Other, 0.007051, 0.015582
tsimane, 38, ()][, Other, 0.006525, 0.014174
tsimane, 38, [)(], Other, 0.010041, 0.018668
tsimane, 38, )[](, Other, 0.005282, 0.013509
tsimane, 38, OO]), Crossing, 0.028638, 0.035028
tsimane, 38, ]([), Other, 0.017395, 0.028858
tsimane, 38, )OO], Other, 0.006728, 0.014874
tsimane, 38, C([M, Other, 0.009905, 0.019675
tsimane, 38, OMCO, Other, 0.006256, 0.013952
tsimane, 38, OOCM, Crossing, 0.022312, 0.042347
tsimane, 38, ([]), Recursive, 0.213627, 0.076906
tsimane, 38, ]O)O, Other, 0.007795, 0.019852
tsimane, 38, ])([, Other, 0.006979, 0.014486
tsimane, 38, COOC, Other, 0.006172, 0.017173
tsimane, 38, O]O), Other, 0.005631, 0.014798
tsimane, 38, )(][, Other, 0.004976, 0.012692
tsimane, 38, OO)], Crossing, 0.070537, 0.079854
tsimane, 38, COCO, Other, 0.006083, 0.013213
tsimane, 38, [](), Tail, 0.008626, 0.017345
tsimane, 38, CCOO, Other, 0.005119, 0.012363
tsimane, 38, [(CM, Crossing, 0.057847, 0.069643
tsimane, 38, CC([, Other, 0.005804, 0.012655
tsimane, 38, )([], Other, 0.006317, 0.014706
tsimane, 38, )[(], Other, 0.004386, 0.012231
tsimane, 38, [])(, Other, 0.007029, 0.015769
tsimane, 38, OMOM, Tail, 0.005232, 0.012534
tsimane, 38, OOMM, Recursive, 0.044549, 0.060160
tsimane, 38, (CC[, Other, 0.005476, 0.014243
tsimane, 38, ][)(, Other, 0.008688, 0.018238
tsimane, 38, (])[, Other, 0.004891, 0.014299
tsimane, 38, [CC(, Other, 0.006956, 0.014916
tsimane, 38, [(]), Other, 0.022424, 0.030530
tsimane, 38, O)O], Other, 0.007613, 0.016447
tsimane, 38, O)]O, Other, 0.006336, 0.015026
tsimane, 38, C[(M, Other, 0.005251, 0.012716
tsimane, 38, (C[M, Other, 0.009108, 0.019612
tsimane, 38, )][(, Other, 0.005951, 0.013538
tsimane, 38, ([)], Other, 0.071574, 0.055119
tsimane, 38, [()], Recursive, 0.126675, 0.093155
tsimane, 38, O])O, Other, 0.006664, 0.013673
tsimane, 38, ()[], Tail, 0.004873, 0.012161
tsimane, 38, ]()[, Other, 0.006372, 0.013978
tsimane, 38, (][), Other, 0.007864, 0.017075
tsimane, 38, [)](, Other, 0.003979, 0.010949
tsimane, 38, ([CM, Crossing, 0.026488, 0.040702
tsimane, 38, ]OO), Other, 0.009854, 0.021119
tsimane, 38, )]OO, Other, 0.005615, 0.012835
tsimane, 38, C(C[, Other, 0.006105, 0.014344
