Sub,Exposure,Experiment,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,Order pressed,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,,,,
Horatio,2,Experiment 3,2015.08.10,37,10,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.3,152.9167,4003,4,1,FALSE,0,1,7,7,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,38,10,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5333333,153.45,4003,4,1,FALSE,0,1,11,5,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,39,10,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.266667,154.7167,4003,4,1,FALSE,0,1,3,11,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,40,10,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4166667,155.1333,4003,4,1,FALSE,0,1,5,3,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,41,11,C,A,1,0,,No Hint,Unknown,bl,bl,bl,3,163.9833,4003,4,1,FALSE,0,1,2,8,4003.03,,160,3,4,1,TEST,CDBA,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,42,11,D,B,1,0,,No Hint,Unknown,bl,bl,bl,0.9666667,164.95,4003,4,1,FALSE,0,1,9,10,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,43,11,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.3166667,165.2667,4003,4,1,FALSE,0,1,10,2,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,44,11,A,D,1,0,CDBA,No Hint,Unknown,1,0,bl,1.4,166.6667,4003,4,1,FALSE,0,1,8,9,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,45,12,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.316667,176.7833,4003,4,1,FALSE,0,1,6,9,4003.03,,160,3,4,1,TEST,CDAC,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,46,12,D,B,1,0,,No Hint,Unknown,bl,bl,bl,1.016667,177.8,4003,4,1,FALSE,0,1,10,3,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,47,12,A,C,1,0,,No Hint,Unknown,bl,bl,bl,0.6,178.4,4003,4,1,FALSE,0,1,9,6,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,48,12,C,D,1,0,CDAC,No Hint,Unknown,1,0,bl,0.5333333,178.9333,4003,4,1,FALSE,0,1,6,10,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,49,13,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.716667,186.55,4003,4,1,FALSE,0,1,6,6,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,50,13,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.6666667,187.2167,4003,4,1,FALSE,0,1,0,2,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,51,13,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.5,187.7167,4003,4,1,FALSE,0,1,7,0,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,52,13,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4833333,188.2,4003,4,1,FALSE,0,1,2,7,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,53,14,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.116667,198.5167,4003,4,1,FALSE,0,1,3,3,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,54,14,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.4,198.9167,4003,4,1,FALSE,0,1,0,5,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,55,14,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,199.4833,4003,4,1,FALSE,0,1,9,0,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,56,14,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4666667,199.95,4003,4,1,FALSE,0,1,5,9,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,57,15,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.633333,207.5833,4003,4,1,FALSE,0,1,6,6,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,58,15,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5333333,208.1167,4003,4,1,FALSE,0,1,9,5,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,59,15,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.7166667,208.8333,4003,4,1,FALSE,0,1,4,9,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,60,15,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.3333333,209.1667,4003,4,1,FALSE,0,1,5,4,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,61,16,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.516667,217.9333,4003,4,1,FALSE,0,1,10,10,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,62,16,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.7666667,218.7,4003,4,1,FALSE,0,1,1,4,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,63,16,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4666667,219.1667,4003,4,1,FALSE,0,1,0,1,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,64,16,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4,219.5667,4003,4,1,FALSE,0,1,4,0,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,65,17,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.533333,229.6833,4003,4,1,FALSE,0,1,11,1,4003.03,,160,3,4,1,TEST,CDAB,"Recursive, Not Taught",Tail Embedded
Horatio,2,Experiment 3,2015.08.10,66,17,D,B,1,0,,No Hint,Unknown,bl,bl,bl,1.2,230.8833,4003,4,1,FALSE,0,1,10,4,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,67,17,A,C,1,0,,No Hint,Unknown,bl,bl,bl,0.6666667,231.55,4003,4,1,FALSE,0,1,1,11,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,68,17,B,D,1,0,CDAB,No Hint,Unknown,1,0,bl,0.4666667,232.0167,4003,4,1,FALSE,0,1,4,10,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,69,18,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.866667,241.6,4003,4,1,FALSE,0,1,6,4,4003.03,,160,3,4,1,TEST,CADB,Not Recursive,Crossed
Horatio,2,Experiment 3,2015.08.10,70,18,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.6,242.2,4003,4,1,FALSE,0,1,4,0,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,71,18,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.7,242.9,4003,4,1,FALSE,0,1,2,6,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,72,18,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.4166667,243.3167,4003,4,1,FALSE,0,1,0,2,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,73,19,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.866667,252.2333,4003,4,1,FALSE,0,1,11,11,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,74,19,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.55,252.7833,4003,4,1,FALSE,0,1,0,10,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,75,19,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.75,253.5333,4003,4,1,FALSE,0,1,8,0,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,76,19,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.45,253.9833,4003,4,1,FALSE,0,1,10,8,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,77,20,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.9,308.1,4003,4,1,FALSE,0,1,4,4,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,78,20,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,308.6667,4003,4,1,FALSE,0,1,8,2,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,79,20,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.7666667,309.4333,4003,4,1,FALSE,0,1,11,8,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,80,20,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4666667,309.9,4003,4,1,FALSE,0,1,2,11,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,81,21,C,A,1,0,,No Hint,Unknown,bl,bl,bl,1.55,317.3333,4003,4,1,FALSE,0,1,3,10,4003.03,,160,3,4,1,TEST,CADB,Not Recursive,Crossed
Horatio,2,Experiment 3,2015.08.10,82,21,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.8166667,318.15,4003,4,1,FALSE,0,1,10,1,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,83,21,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,318.7167,4003,4,1,FALSE,0,1,8,3,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,84,21,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.3833333,319.1,4003,4,1,FALSE,0,1,1,8,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,85,22,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.266667,326.2333,4003,4,1,FALSE,0,1,9,9,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,86,22,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,326.8,4003,4,1,FALSE,0,1,10,7,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,87,22,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4666667,327.2667,4003,4,1,FALSE,0,1,3,10,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,88,22,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.3166667,327.5833,4003,4,1,FALSE,0,1,7,3,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,89,23,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2,340.5833,4003,4,1,FALSE,0,1,6,6,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,90,23,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.4,341.9833,4003,4,1,FALSE,0,1,5,11,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,91,23,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,342.55,4003,4,1,FALSE,0,1,7,5,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,92,23,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4166667,342.9667,4003,4,1,FALSE,0,1,11,7,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,93,24,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.833333,351.6667,4003,4,1,FALSE,0,1,8,8,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,94,24,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.7333333,352.4,4003,4,1,FALSE,0,1,1,2,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,95,24,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.55,352.95,4003,4,1,FALSE,0,1,5,1,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,96,24,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.3,353.25,4003,4,1,FALSE,0,1,2,5,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,97,25,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.616667,360.8,4003,4,1,FALSE,0,1,9,9,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,98,25,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.75,361.55,4003,4,1,FALSE,0,1,2,0,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,99,25,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4333333,361.9833,4003,4,1,FALSE,0,1,11,2,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,100,25,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.5833333,362.5667,4003,4,1,FALSE,0,1,0,11,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,101,26,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.083333,370.6667,4003,4,1,FALSE,0,1,8,8,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,102,26,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5166667,371.1833,4003,4,1,FALSE,0,1,4,10,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,103,26,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.133333,372.3167,4003,4,1,FALSE,0,1,2,4,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,104,26,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.45,372.7667,4003,4,1,FALSE,0,1,10,2,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,105,27,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.033333,389.3,4003,4,1,FALSE,0,1,3,1,4003.03,,160,3,4,1,TEST,CDBA,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,106,27,D,B,1,0,,No Hint,Unknown,bl,bl,bl,0.75,390.05,4003,4,1,FALSE,0,1,11,6,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,107,27,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4333333,390.4833,4003,4,1,FALSE,0,1,6,3,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,108,27,A,D,1,0,CDBA,No Hint,Unknown,1,0,bl,0.5333333,391.0167,4003,4,1,FALSE,0,1,1,11,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,109,28,C,A,1,0,,No Hint,Unknown,bl,bl,bl,1.883333,398.8167,4003,4,1,FALSE,0,1,5,2,4003.03,,160,3,4,1,TEST,CDCA,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,110,28,D,B,1,0,,No Hint,Unknown,bl,bl,bl,1.616667,400.4333,4003,4,1,FALSE,0,1,7,8,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,111,28,C,C,1,0,,No Hint,Unknown,bl,bl,bl,0.7833333,401.2167,4003,4,1,FALSE,0,1,5,5,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,112,28,A,D,1,0,CDCA,No Hint,Unknown,1,0,bl,0.5166667,401.7333,4003,4,1,FALSE,0,1,2,7,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,113,29,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.383333,409.0667,4003,4,1,FALSE,0,1,9,9,4003.01,,160,3,4,1,TEST,ADBD,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,114,29,D,B,1,0,,No Hint,Unknown,bl,bl,bl,1.3,410.3667,4003,4,1,FALSE,0,1,10,4,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,115,29,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4333333,410.8,4003,4,1,FALSE,0,1,4,5,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,116,29,D,D,1,0,ADBD,No Hint,Unknown,1,0,bl,1.583333,412.3833,4003,4,1,FALSE,0,1,10,10,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,117,30,C,A,1,0,,No Hint,Unknown,bl,bl,bl,1.7,423.1833,4003,4,1,FALSE,0,1,10,0,4003.03,,160,3,4,1,TEST,CADB,Not Recursive,Crossed
Horatio,2,Experiment 3,2015.08.10,118,30,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5833333,423.7667,4003,4,1,FALSE,0,1,0,8,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,119,30,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4333333,424.2,4003,4,1,FALSE,0,1,1,10,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,120,30,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.5833333,424.7833,4003,4,1,FALSE,0,1,8,1,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,121,31,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.166667,431.9,4003,4,1,FALSE,0,1,9,9,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,122,31,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.4833333,432.3833,4003,4,1,FALSE,0,1,10,2,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,123,31,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.85,433.2333,4003,4,1,FALSE,0,1,7,10,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,124,31,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4,433.6333,4003,4,1,FALSE,0,1,2,7,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,125,32,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.516667,442.5167,4003,4,1,FALSE,0,1,3,4,4003.03,,160,3,4,1,TEST,CDBA,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,126,32,D,B,1,0,,No Hint,Unknown,bl,bl,bl,0.7333333,443.25,4003,4,1,FALSE,0,1,7,1,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,127,32,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.6666667,443.9167,4003,4,1,FALSE,0,1,1,3,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,128,32,A,D,1,0,CDBA,No Hint,Unknown,1,0,bl,0.5833333,444.5,4003,4,1,FALSE,0,1,4,7,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,129,33,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.216667,460.2167,4003,4,1,FALSE,0,1,10,10,4003.01,,160,3,4,1,TEST,ACBD,Not Recursive,Crossed
Horatio,2,Experiment 3,2015.08.10,130,33,C,B,1,0,,No Hint,Unknown,bl,bl,bl,1.25,461.4667,4003,4,1,FALSE,0,1,1,11,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,131,33,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.85,462.3167,4003,4,1,FALSE,0,1,11,1,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,132,33,D,D,1,0,ACBD,No Hint,Unknown,1,0,bl,1.066667,463.3833,4003,4,1,FALSE,0,1,8,8,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,133,34,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.2,471.5833,4003,4,1,FALSE,0,1,4,4,4003.01,,160,3,4,1,TEST,ADBD,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,134,34,D,B,1,0,,No Hint,Unknown,bl,bl,bl,1.2,472.7833,4003,4,1,FALSE,0,1,7,11,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,135,34,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.6,473.3833,4003,4,1,FALSE,0,1,11,5,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,136,34,D,D,1,0,ADBD,No Hint,Unknown,1,0,bl,1.016667,474.4,4003,4,1,FALSE,0,1,7,7,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,137,35,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.516667,530.2833,4003,4,1,FALSE,0,1,4,4,4003.01,,160,3,4,1,TEST,ACDD,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,138,35,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.75,531.0333,4003,4,1,FALSE,0,1,11,5,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,139,35,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.3666667,531.4,4003,4,1,FALSE,0,1,7,11,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,140,35,D,D,1,0,ACDD,No Hint,Unknown,1,0,bl,1.566667,532.9667,4003,4,1,FALSE,0,1,7,7,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,141,36,C,A,1,0,,No Hint,Unknown,bl,bl,bl,3.15,541.9833,4003,4,1,FALSE,0,1,4,2,4003.03,,160,3,4,1,TEST,CDBA,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,142,36,D,B,1,0,,No Hint,Unknown,bl,bl,bl,1.05,543.0333,4003,4,1,FALSE,0,1,0,9,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,143,36,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.4666667,543.5,4003,4,1,FALSE,0,1,9,4,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,144,36,A,D,1,0,CDBA,No Hint,Unknown,1,0,bl,0.7166667,544.2167,4003,4,1,FALSE,0,1,2,0,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,145,37,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2.383333,552.5167,4003,4,1,FALSE,0,1,4,4,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,146,37,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.6166667,553.1333,4003,4,1,FALSE,0,1,7,11,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,147,37,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.5,553.6333,4003,4,1,FALSE,0,1,3,7,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,148,37,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.5666667,554.2,4003,4,1,FALSE,0,1,11,3,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,149,38,A,A,1,0,,No Hint,Unknown,bl,bl,bl,1.8,562.3333,4003,4,1,FALSE,0,1,7,7,4003.01,,160,3,4,1,TEST,ACDB,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,150,38,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.65,562.9833,4003,4,1,FALSE,0,1,8,3,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,151,38,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.5333333,563.5167,4003,4,1,FALSE,0,1,2,8,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,152,38,B,D,1,0,ACDB,No Hint,Unknown,1,0,bl,0.4666667,563.9833,4003,4,1,FALSE,0,1,3,2,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,153,39,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.383333,572.3,4003,4,1,FALSE,0,1,3,8,4003.03,,160,3,4,1,TEST,CABD,Recursive,Center Embedded
Horatio,2,Experiment 3,2015.08.10,154,39,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.8333333,573.1333,4003,4,1,FALSE,0,1,8,9,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,155,39,B,C,1,0,,No Hint,Unknown,bl,bl,bl,0.55,573.6833,4003,4,1,FALSE,0,1,9,3,4003.02,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,156,39,D,D,1,0,CABD,No Hint,Unknown,1,0,bl,0.6833333,574.3667,4003,4,1,FALSE,0,1,0,0,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,157,40,A,A,1,0,,No Hint,Unknown,bl,bl,bl,2,582.2333,4003,4,1,FALSE,0,1,11,11,4003.01,,160,3,4,1,TEST,ACDD,ALL OTHER,All Other
Horatio,2,Experiment 3,2015.08.10,158,40,C,B,1,0,,No Hint,Unknown,bl,bl,bl,0.7166667,582.95,4003,4,1,FALSE,0,1,0,8,4003.03,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,159,40,D,C,1,0,,No Hint,Unknown,bl,bl,bl,0.3666667,583.3167,4003,4,1,FALSE,0,1,1,0,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,160,40,D,D,1,0,ACDD,No Hint,Unknown,1,0,bl,1.5,584.8167,4003,4,1,FALSE,0,1,1,1,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,161,41,C,A,1,0,,No Hint,Unknown,bl,bl,bl,2.6,593.2833,4003,4,1,FALSE,0,1,2,4,4003.03,,160,3,4,1,TEST,CADB,Not Recursive,Crossed
Horatio,2,Experiment 3,2015.08.10,162,41,A,B,1,0,,No Hint,Unknown,bl,bl,bl,0.5666667,593.85,4003,4,1,FALSE,0,1,4,9,4003.01,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,163,41,D,C,1,0,,No Hint,Unknown,bl,bl,bl,1.05,594.9,4003,4,1,FALSE,0,1,0,2,4003.04,,160,3,4,1,TEST,,,
Horatio,2,Experiment 3,2015.08.10,164,41,B,D,1,0,CADB,No Hint,Unknown,1,0,bl,0.75,595.65,4003,4,1,FALSE,0,1,9,0,4003.02,,160,3,4,1,TEST,,,
