Sub,Date,Press,Trial,ItemPressed,CorrectItem,Accuracy,Hint,HintNominal,Known,TrialAcc,HintsPerTrial,HintRT,RT,Time,List,Items,Day,HintAvailible,HintPause,NumLists,PortPressed,CorrectPort,PicturePressed,Chamber,TrialsPerSession,TO,ITI,Other Day,Test or Training,Order pressed,Response type,Age,TACL Vocab Raw,TACL Grammar Morph Raw ,TACL EPS RAW,TEMA RAW,FORWARDS DIGITS
k0546,2015.04.21,39,11,A,B,1,0,No Hint,Unknown,bl,bl,bl,6.733333,319.9167,4006,4,1,FALSE,0,6,2,1,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,40,11,B,C,1,0,No Hint,Unknown,bl,bl,bl,4.9,324.8167,4006,4,1,FALSE,0,6,1,5,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,41,11,D,D,1,0,No Hint,Unknown,1,0,bl,1.866667,326.6833,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,55,16,D,A,1,0,No Hint,Unknown,bl,bl,bl,3.816667,438.5667,4006,4,1,FALSE,0,6,5,2,4006.04,,40,3,2,1,TEST ,DCAB,ALL OTHER,3.811088296,42,39,27,21,19
k0546,2015.04.21,56,16,C,B,1,0,No Hint,Unknown,bl,bl,bl,4.233333,442.8,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,57,16,A,C,1,0,No Hint,Unknown,bl,bl,bl,2.833333,445.6333,4006,4,1,FALSE,0,6,2,1,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,58,16,B,D,1,0,No Hint,Unknown,1,0,bl,4.916667,450.55,4006,4,1,FALSE,0,6,0,5,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,59,17,B,A,1,0,No Hint,Unknown,bl,bl,bl,6.533333,461.8667,4006,4,1,FALSE,0,6,4,1,4006.02,,40,3,2,1,TEST ,BBCA,Repeated Bracket Error,3.811088296,42,39,27,21,19
k0546,2015.04.21,60,17,B,B,1,0,No Hint,Unknown,bl,bl,bl,1.166667,463.0333,4006,4,1,FALSE,0,6,4,4,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,61,17,C,C,1,0,No Hint,Unknown,bl,bl,bl,1.383333,464.4167,4006,4,1,FALSE,0,6,2,2,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,62,17,A,D,1,0,No Hint,Unknown,1,0,bl,7.016667,471.4333,4006,4,1,FALSE,0,6,1,5,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,63,18,C,A,1,0,No Hint,Unknown,bl,bl,bl,5.733333,483.45,4006,4,1,FALSE,0,6,3,5,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.811088296,42,39,27,21,19
k0546,2015.04.21,64,18,A,B,1,0,No Hint,Unknown,bl,bl,bl,4.35,487.8,4006,4,1,FALSE,0,6,5,1,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,65,18,B,C,1,0,No Hint,Unknown,bl,bl,bl,2.483333,490.2833,4006,4,1,FALSE,0,6,1,3,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,66,18,D,D,1,0,No Hint,Unknown,1,0,bl,1.2,491.4833,4006,4,1,FALSE,0,6,0,0,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,71,20,C,A,1,0,No Hint,Unknown,bl,bl,bl,6.916667,536.4333,4006,4,1,FALSE,0,6,5,0,4006.03,,40,3,2,1,TEST ,CADC,Repeated Bracket Error,3.811088296,42,39,27,21,19
k0546,2015.04.21,72,20,A,B,1,0,No Hint,Unknown,bl,bl,bl,3.65,540.0833,4006,4,1,FALSE,0,6,0,2,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,73,20,D,C,1,0,No Hint,Unknown,bl,bl,bl,7.383333,547.4667,4006,4,1,FALSE,0,6,1,5,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,74,20,C,D,1,0,No Hint,Unknown,1,0,bl,11.86667,559.3333,4006,4,1,FALSE,0,6,5,1,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,75,21,C,A,1,0,No Hint,Unknown,bl,bl,bl,3.5,568.1667,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.811088296,42,39,27,21,19
k0546,2015.04.21,76,21,A,B,1,0,No Hint,Unknown,bl,bl,bl,3.2,571.3667,4006,4,1,FALSE,0,6,3,5,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,77,21,B,C,1,0,No Hint,Unknown,bl,bl,bl,3.766667,575.1333,4006,4,1,FALSE,0,6,5,0,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,78,21,D,D,1,0,No Hint,Unknown,1,0,bl,2.783333,577.9167,4006,4,1,FALSE,0,6,1,1,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,79,22,C,A,1,0,No Hint,Unknown,bl,bl,bl,4.016667,587.2167,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST ,CADB,Not Recursive,3.811088296,42,39,27,21,19
k0546,2015.04.21,80,22,A,B,1,0,No Hint,Unknown,bl,bl,bl,2.983333,590.2,4006,4,1,FALSE,0,6,3,2,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,81,22,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.283333,592.4833,4006,4,1,FALSE,0,6,1,5,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,82,22,B,D,1,0,No Hint,Unknown,1,0,bl,1.55,594.0333,4006,4,1,FALSE,0,6,2,1,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,83,23,C,A,1,0,No Hint,Unknown,bl,bl,bl,9.15,608.0833,4006,4,1,FALSE,0,6,5,1,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.811088296,42,39,27,21,19
k0546,2015.04.21,84,23,A,B,1,0,No Hint,Unknown,bl,bl,bl,2.6,610.6833,4006,4,1,FALSE,0,6,1,2,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,85,23,B,C,1,0,No Hint,Unknown,bl,bl,bl,3.416667,614.1,4006,4,1,FALSE,0,6,2,5,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,86,23,D,D,1,0,No Hint,Unknown,1,0,bl,1.6,615.7,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,87,24,C,A,1,0,No Hint,Unknown,bl,bl,bl,7.45,630.0167,4006,4,1,FALSE,0,6,5,4,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.811088296,42,39,27,21,19
k0546,2015.04.21,88,24,A,B,1,0,No Hint,Unknown,bl,bl,bl,9.15,639.1667,4006,4,1,FALSE,0,6,4,0,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,89,24,B,C,1,0,No Hint,Unknown,bl,bl,bl,6.416667,645.5833,4006,4,1,FALSE,0,6,0,5,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,90,24,D,D,1,0,No Hint,Unknown,1,0,bl,4.4,649.9833,4006,4,1,FALSE,0,6,2,2,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,99,27,D,A,1,0,No Hint,Unknown,bl,bl,bl,10.35,724.45,4006,4,1,FALSE,0,6,4,3,4006.04,,40,3,2,1,TEST ,DDCC,Repeated Bracket Error,3.811088296,42,39,27,21,19
k0546,2015.04.21,100,27,D,B,1,0,No Hint,Unknown,bl,bl,bl,2.133333,726.5833,4006,4,1,FALSE,0,6,4,2,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,101,27,C,C,1,0,No Hint,Unknown,bl,bl,bl,3.816667,730.4,4006,4,1,FALSE,0,6,0,0,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,102,27,C,D,1,0,No Hint,Unknown,1,0,bl,12.8,743.2,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,114,33,A,A,1,0,No Hint,Unknown,bl,bl,bl,6.05,833.45,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST ,ACDB,Recursive,3.811088296,42,39,27,21,19
k0546,2015.04.21,115,33,C,B,1,0,No Hint,Unknown,bl,bl,bl,2.116667,835.5667,4006,4,1,FALSE,0,6,2,3,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,116,33,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.333333,837.9,4006,4,1,FALSE,0,6,5,2,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,117,33,B,D,1,0,No Hint,Unknown,1,0,bl,1.5,839.4,4006,4,1,FALSE,0,6,3,5,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,119,35,B,A,1,0,No Hint,Unknown,bl,bl,bl,0.3,863.7,4006,4,1,FALSE,0,6,4,0,4006.02,,40,3,2,1,TEST ,BACD,ALL OTHER,3.811088296,42,39,27,21,19
k0546,2015.04.21,120,35,A,B,1,0,No Hint,Unknown,bl,bl,bl,3.716667,867.4167,4006,4,1,FALSE,0,6,0,4,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,121,35,C,C,1,0,No Hint,Unknown,bl,bl,bl,3.15,870.5667,4006,4,1,FALSE,0,6,5,5,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,122,35,D,D,1,0,No Hint,Unknown,1,0,bl,3.65,874.2167,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,123,36,D,A,1,0,No Hint,Unknown,bl,bl,bl,4.183333,883.7,4006,4,1,FALSE,0,6,4,3,4006.04,,40,3,2,1,TEST ,DCAB,ALL OTHER,3.811088296,42,39,27,21,19
k0546,2015.04.21,124,36,C,B,1,0,No Hint,Unknown,bl,bl,bl,3.283333,886.9833,4006,4,1,FALSE,0,6,0,1,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,125,36,A,C,1,0,No Hint,Unknown,bl,bl,bl,3.616667,890.6,4006,4,1,FALSE,0,6,3,0,4006.01,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,126,36,B,D,1,0,No Hint,Unknown,1,0,bl,3.4,894,4006,4,1,FALSE,0,6,1,4,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,128,38,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.95,914.2333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST ,ACDB,Recursive,3.811088296,42,39,27,21,19
k0546,2015.04.21,129,38,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.783333,916.0167,4006,4,1,FALSE,0,6,4,0,4006.03,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,130,38,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.783333,918.8,4006,4,1,FALSE,0,6,5,4,4006.04,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0546,2015.04.21,131,38,B,D,1,0,No Hint,Unknown,1,0,bl,1.65,920.45,4006,4,1,FALSE,0,6,0,5,4006.02,,40,3,2,1,TEST ,,,3.811088296,42,39,27,21,19
k0525,2015.04.27,10,4,A,A,1,0,No Hint,Unknown,bl,bl,bl,10.3,78.15,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST ,ACDB,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,11,4,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.8166667,78.96667,4006,4,1,FALSE,0,6,5,0,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,12,4,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.3,80.26667,4006,4,1,FALSE,0,6,2,5,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,13,4,B,D,1,0,No Hint,Unknown,1,0,bl,0.5833333,80.85,4006,4,1,FALSE,0,6,0,2,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,18,6,A,A,1,0,No Hint,Unknown,bl,bl,bl,1.75,165.1167,4006,4,1,FALSE,0,6,0,0,4006.01,,40,3,2,1,TEST ,ACBD,Not Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,19,6,C,B,1,0,No Hint,Unknown,bl,bl,bl,2.6,167.7167,4006,4,1,FALSE,0,6,3,2,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,20,6,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.85,169.5667,4006,4,1,FALSE,0,6,2,3,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,21,6,D,D,1,0,No Hint,Unknown,1,0,bl,0.9,170.4667,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,22,7,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.266667,177.5333,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST ,ACBD,Not Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,23,7,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.6333333,178.1667,4006,4,1,FALSE,0,6,2,4,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,24,7,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.8,179.9667,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,25,7,D,D,1,0,No Hint,Unknown,1,0,bl,0.6,180.5667,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,30,9,C,A,1,0,No Hint,Unknown,bl,bl,bl,3.75,204.2333,4006,4,1,FALSE,0,6,4,5,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,31,9,A,B,1,0,No Hint,Unknown,bl,bl,bl,4.8,209.0333,4006,4,1,FALSE,0,6,5,0,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,32,9,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.866667,210.9,4006,4,1,FALSE,0,6,0,4,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,33,9,D,D,1,0,No Hint,Unknown,1,0,bl,0.8166667,211.7167,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,50,14,C,A,1,0,No Hint,Unknown,bl,bl,bl,5.75,356.7,4006,4,1,FALSE,0,6,2,5,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,51,14,A,B,1,0,No Hint,Unknown,bl,bl,bl,0.5833333,357.2833,4006,4,1,FALSE,0,6,5,3,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,52,14,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.9,359.1833,4006,4,1,FALSE,0,6,3,2,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,53,14,D,D,1,0,No Hint,Unknown,1,0,bl,0.5,359.6833,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,54,15,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.233333,370.2167,4006,4,1,FALSE,0,6,0,4,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,55,15,A,B,1,0,No Hint,Unknown,bl,bl,bl,1.866667,372.0833,4006,4,1,FALSE,0,6,4,2,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,56,15,B,C,1,0,No Hint,Unknown,bl,bl,bl,0.9833333,373.0667,4006,4,1,FALSE,0,6,2,0,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,57,15,D,D,1,0,No Hint,Unknown,1,0,bl,0.6333333,373.7,4006,4,1,FALSE,0,6,5,5,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,67,19,C,A,1,0,No Hint,Unknown,bl,bl,bl,3.533333,511.3167,4006,4,1,FALSE,0,6,2,1,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,68,19,A,B,1,0,No Hint,Unknown,bl,bl,bl,1.516667,512.8333,4006,4,1,FALSE,0,6,1,3,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,69,19,B,C,1,0,No Hint,Unknown,bl,bl,bl,2.066667,514.9,4006,4,1,FALSE,0,6,3,2,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,70,19,D,D,1,0,No Hint,Unknown,1,0,bl,2.05,516.95,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,71,20,A,A,1,0,No Hint,Unknown,bl,bl,bl,8.95,530.75,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST ,ACDB,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,72,20,C,B,1,0,No Hint,Unknown,bl,bl,bl,1.133333,531.8833,4006,4,1,FALSE,0,6,5,4,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,73,20,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.45,534.3333,4006,4,1,FALSE,0,6,3,5,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,74,20,B,D,1,0,No Hint,Unknown,1,0,bl,0.5666667,534.9,4006,4,1,FALSE,0,6,4,3,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,75,21,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.116667,541.95,4006,4,1,FALSE,0,6,1,5,4006.03,,40,3,2,1,TEST ,CADB,Not Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,76,21,A,B,1,0,No Hint,Unknown,bl,bl,bl,1.283333,543.2333,4006,4,1,FALSE,0,6,5,4,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,77,21,D,C,1,0,No Hint,Unknown,bl,bl,bl,1,544.2333,4006,4,1,FALSE,0,6,2,1,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,78,21,B,D,1,0,No Hint,Unknown,1,0,bl,0.95,545.1833,4006,4,1,FALSE,0,6,4,2,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,79,22,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.333333,563.3667,4006,4,1,FALSE,0,6,1,1,4006.01,,40,3,2,1,TEST ,ACDB,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,80,22,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.8333333,564.2,4006,4,1,FALSE,0,6,5,2,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,81,22,D,C,1,0,No Hint,Unknown,bl,bl,bl,2.25,566.45,4006,4,1,FALSE,0,6,4,5,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,82,22,B,D,1,0,No Hint,Unknown,1,0,bl,0.4833333,566.9333,4006,4,1,FALSE,0,6,2,4,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,83,23,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.666667,595.3833,4006,4,1,FALSE,0,6,4,4,4006.01,,40,3,2,1,TEST ,ACDB,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,84,23,C,B,1,0,No Hint,Unknown,bl,bl,bl,3.383333,598.7667,4006,4,1,FALSE,0,6,5,3,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,85,23,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.433333,600.2,4006,4,1,FALSE,0,6,0,5,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,86,23,B,D,1,0,No Hint,Unknown,1,0,bl,1.1,601.3,4006,4,1,FALSE,0,6,3,0,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,88,25,A,A,1,0,No Hint,Unknown,bl,bl,bl,2.683333,666.2167,4006,4,1,FALSE,0,6,3,3,4006.01,,40,3,2,1,TEST ,ACBD,Not Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,89,25,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.8833333,667.1,4006,4,1,FALSE,0,6,5,2,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,90,25,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.1,668.2,4006,4,1,FALSE,0,6,2,5,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,91,25,D,D,1,0,No Hint,Unknown,1,0,bl,1.016667,669.2167,4006,4,1,FALSE,0,6,0,0,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,92,26,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.133333,680.1333,4006,4,1,FALSE,0,6,4,2,4006.03,,40,3,2,1,TEST ,CCCA,Repeated Bracket Error,3.832991102,43,50,36,10,19
k0525,2015.04.27,93,26,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.7833333,680.9167,4006,4,1,FALSE,0,6,4,3,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,94,26,C,C,1,0,No Hint,Unknown,bl,bl,bl,1.45,682.3667,4006,4,1,FALSE,0,6,4,4,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,95,26,A,D,1,0,No Hint,Unknown,1,0,bl,1.666667,684.0333,4006,4,1,FALSE,0,6,2,5,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,97,28,C,A,1,0,No Hint,Unknown,bl,bl,bl,3.5,713.3167,4006,4,1,FALSE,0,6,0,5,4006.03,,40,3,2,1,TEST ,CBAD,ALL OTHER,3.832991102,43,50,36,10,19
k0525,2015.04.27,98,28,B,B,1,0,No Hint,Unknown,bl,bl,bl,2.5,715.8167,4006,4,1,FALSE,0,6,1,1,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,99,28,A,C,1,0,No Hint,Unknown,bl,bl,bl,1.466667,717.2833,4006,4,1,FALSE,0,6,5,0,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,100,28,D,D,1,0,No Hint,Unknown,1,0,bl,0.9666667,718.25,4006,4,1,FALSE,0,6,2,2,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,101,29,C,A,1,0,No Hint,Unknown,bl,bl,bl,1.85,754.0667,4006,4,1,FALSE,0,6,3,5,4006.03,,40,3,2,1,TEST ,CADB,Not Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,102,29,A,B,1,0,No Hint,Unknown,bl,bl,bl,1.65,755.7167,4006,4,1,FALSE,0,6,5,0,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,103,29,D,C,1,0,No Hint,Unknown,bl,bl,bl,1.233333,756.95,4006,4,1,FALSE,0,6,1,3,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,104,29,B,D,1,0,No Hint,Unknown,1,0,bl,0.9666667,757.9167,4006,4,1,FALSE,0,6,0,1,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,106,31,A,A,1,0,No Hint,Unknown,bl,bl,bl,4.25,776.2,4006,4,1,FALSE,0,6,5,5,4006.01,,40,3,2,1,TEST ,ACBD,Not Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,107,31,C,B,1,0,No Hint,Unknown,bl,bl,bl,0.7333333,776.9333,4006,4,1,FALSE,0,6,1,0,4006.03,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,108,31,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.383333,778.3167,4006,4,1,FALSE,0,6,0,1,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,109,31,D,D,1,0,No Hint,Unknown,1,0,bl,1.566667,779.8833,4006,4,1,FALSE,0,6,4,4,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,113,33,C,A,1,0,No Hint,Unknown,bl,bl,bl,0.7166667,800.3833,4006,4,1,FALSE,0,6,4,2,4006.03,,40,3,2,1,TEST ,CABD,Recursive,3.832991102,43,50,36,10,19
k0525,2015.04.27,114,33,A,B,1,0,No Hint,Unknown,bl,bl,bl,1.383333,801.7667,4006,4,1,FALSE,0,6,2,1,4006.01,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,115,33,B,C,1,0,No Hint,Unknown,bl,bl,bl,1.116667,802.8833,4006,4,1,FALSE,0,6,1,4,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,116,33,D,D,1,0,No Hint,Unknown,1,0,bl,0.8333333,803.7167,4006,4,1,FALSE,0,6,3,3,4006.04,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
k0525,2015.04.27,117,34,C,A,1,0,No Hint,Unknown,bl,bl,bl,2.566667,810.9167,4006,4,1,FALSE,0,6,0,3,4006.03,,40,3,2,1,TEST ,CBDA,ALL OTHER,3.832991102,43,50,36,10,19
k0525,2015.04.27,118,34,B,B,1,0,No Hint,Unknown,bl,bl,bl,1.683333,812.6,4006,4,1,FALSE,0,6,2,2,4006.02,,40,3,2,1,TEST ,,,3.832991102,43,50,36,10,19
